stok_mutasi_id,produk_id,umkm_id,tipe_mutasi,jumlah_perubahan,stok_sebelum,stok_sesudah,referensi_tipe,referensi_id,catatan,created_by_akun_id,created_at
STK014535,PRD009366,UMK002346,ADJUSTMENT,-34,101,67,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Wedang Uwuh.,AKUN002596,2024-05-19 14:25:18
STK014536,PRD010935,UMK002734,RESTOCK,152,396,548,PEMBELIAN_STOK,RST-00014536,Restock produk Bundling Produk Rumah Tangga dari produksi/pembelian baru.,AKUN002984,2024-11-11 23:51:48
STK014537,PRD014238,UMK003570,SALE,-4,96,92,PENJUALAN,PJL014537,Pengurangan stok karena penjualan Krim Tangan Natural.,AKUN003820,2026-05-01 08:00:57
STK014538,PRD000223,UMK000061,CANCEL_SALE,20,181,201,PENJUALAN,PJL014538,Stok kembali karena pembatalan penjualan Serundeng Kelapa.,AKUN000311,2024-05-18 06:53:36
STK014539,PRD001992,UMK000519,RESTOCK,24,53,77,PEMBELIAN_STOK,RST-00014539,Restock produk Kopi Susu Botol dari produksi/pembelian baru.,AKUN000769,2025-03-12 15:15:42
STK014540,PRD018996,UMK004765,RESTOCK,56,203,259,PEMBELIAN_STOK,RST-00014540,Restock produk Paket Alat Kebersihan dari produksi/pembelian baru.,AKUN005015,2025-07-01 19:24:15
STK014541,PRD018738,UMK004703,ADJUSTMENT,38,156,194,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Sirup Jahe.,AKUN004953,2024-09-23 06:32:27
STK014542,PRD002714,UMK000703,RESTOCK,66,114,180,PEMBELIAN_STOK,RST-00014542,Restock produk Snack Mix dari produksi/pembelian baru.,AKUN000953,2026-02-26 09:22:08
STK014543,PRD010508,UMK002626,SALE,-12,87,75,PENJUALAN,PJL014543,Pengurangan stok karena penjualan Wedang Uwuh.,AKUN002876,2025-01-21 06:40:00
STK014544,PRD009904,UMK002475,SALE,-2,68,66,PENJUALAN,PJL014544,Pengurangan stok karena penjualan Gantungan Kunci.,AKUN002725,2024-10-13 12:49:47
STK014545,PRD011841,UMK002959,RESTOCK,157,319,476,PEMBELIAN_STOK,RST-00014545,Restock produk Frozen Food dari produksi/pembelian baru.,AKUN003209,2025-06-17 02:36:43
STK014546,PRD011350,UMK002839,SALE,-3,17,14,PENJUALAN,PJL014546,Pengurangan stok karena penjualan Desain Marketplace.,AKUN003089,2024-02-10 09:54:27
STK014547,PRD014453,UMK003625,RESTOCK,9,298,307,PEMBELIAN_STOK,RST-00014547,Restock produk Brownies Kukus dari produksi/pembelian baru.,AKUN003875,2024-03-21 07:04:39
STK014548,PRD001028,UMK000275,SALE,-1,259,258,PENJUALAN,PJL014548,Pengurangan stok karena penjualan Roti Pisang.,AKUN000525,2025-11-26 03:49:07
STK014549,PRD000821,UMK000220,RESTOCK,85,134,219,PEMBELIAN_STOK,RST-00014549,Restock produk Bumbu Pecel dari produksi/pembelian baru.,AKUN000470,2024-03-10 04:06:39
STK014550,PRD009123,UMK002285,ADJUSTMENT,16,54,70,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Produk Rajut.,AKUN002535,2024-09-30 11:09:32
STK014551,PRD016092,UMK004035,SALE,-2,68,66,PENJUALAN,PJL014551,Pengurangan stok karena penjualan Jasa Reparasi Tas.,AKUN004285,2024-04-21 11:37:37
STK014552,PRD005893,UMK001483,SALE,-1,126,125,PENJUALAN,PJL014552,Pengurangan stok karena penjualan Video Promosi.,AKUN001733,2025-07-13 09:19:44
STK014553,PRD009234,UMK002313,SALE,-11,129,118,PENJUALAN,PJL014553,Pengurangan stok karena penjualan Pastel Frozen.,AKUN002563,2026-03-24 06:10:16
STK014554,PRD014960,UMK003747,SALE,-4,62,58,PENJUALAN,PJL014554,Pengurangan stok karena penjualan Miniatur Wayang.,AKUN003997,2024-01-22 12:42:48
STK014555,PRD000985,UMK000264,ADJUSTMENT,-15,233,218,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Pastel Frozen.,AKUN000514,2025-01-09 14:06:51
STK014556,PRD016776,UMK004204,RESTOCK,34,119,153,PEMBELIAN_STOK,RST-00014556,Restock produk Shampoo Herbal dari produksi/pembelian baru.,AKUN004454,2025-05-26 23:17:21
STK014557,PRD003077,UMK000794,SALE,-1,56,55,PENJUALAN,PJL014557,Pengurangan stok karena penjualan Lumpia Frozen.,AKUN001044,2025-06-15 06:19:28
STK014558,PRD008482,UMK002123,SALE,-2,2,0,PENJUALAN,PJL014558,Pengurangan stok karena penjualan Paket Dokumentasi Produk.,AKUN002373,2025-04-19 23:12:01
STK014559,PRD008636,UMK002160,SALE,-7,90,83,PENJUALAN,PJL014559,Pengurangan stok karena penjualan Nasi Box.,AKUN002410,2024-08-12 18:01:37
STK014560,PRD004076,UMK001045,SALE,-1,106,105,PENJUALAN,PJL014560,Pengurangan stok karena penjualan Keripik Pisang.,AKUN001295,2025-06-30 02:42:11
STK014561,PRD001906,UMK000497,SALE,-2,90,88,PENJUALAN,PJL014561,Pengurangan stok karena penjualan Frame Foto Kayu.,AKUN000747,2025-11-24 01:17:22
STK014562,PRD011651,UMK002911,SALE,-7,138,131,PENJUALAN,PJL014562,Pengurangan stok karena penjualan Jahe Merah Instan.,AKUN003161,2025-10-21 15:23:10
STK014563,PRD001564,UMK000410,ADJUSTMENT,32,214,246,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Frozen Food.,AKUN000660,2026-03-09 09:02:36
STK014564,PRD011297,UMK002826,SALE,-1,32,31,PENJUALAN,PJL014564,Pengurangan stok karena penjualan Kerajinan Kayu.,AKUN003076,2024-09-23 12:04:02
STK014565,PRD009458,UMK002366,SALE,-1,54,53,PENJUALAN,PJL014565,Pengurangan stok karena penjualan Landing Page UMKM.,AKUN002616,2025-08-27 17:39:12
STK014566,PRD010045,UMK002511,RESTOCK,25,30,55,PEMBELIAN_STOK,RST-00014566,Restock produk Anyaman Bambu dari produksi/pembelian baru.,AKUN002761,2024-04-20 22:34:10
STK014567,PRD010426,UMK002604,RESTOCK,8,35,43,PEMBELIAN_STOK,RST-00014567,Restock produk Desain Marketplace dari produksi/pembelian baru.,AKUN002854,2025-03-25 20:30:24
STK014568,PRD004280,UMK001093,SALE,-4,245,241,PENJUALAN,PJL014568,Pengurangan stok karena penjualan Wedang Uwuh.,AKUN001343,2025-08-26 01:41:23
STK014569,PRD016773,UMK004204,CANCEL_SALE,2,81,83,PENJUALAN,PJL014569,Stok kembali karena pembatalan penjualan Shampoo Herbal.,AKUN004454,2025-10-21 04:15:41
STK014570,PRD017997,UMK004511,RESTOCK,173,88,261,PEMBELIAN_STOK,RST-00014570,Restock produk Snack Mix dari produksi/pembelian baru.,AKUN004761,2026-02-11 22:22:04
STK014571,PRD002145,UMK000558,ADJUSTMENT,-29,110,81,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Krupuk Ikan.,AKUN000808,2024-04-07 11:03:05
STK014572,PRD003041,UMK000785,SALE,-7,194,187,PENJUALAN,PJL014572,Pengurangan stok karena penjualan Lip Balm Natural.,AKUN001035,2025-03-12 16:43:15
STK014573,PRD017067,UMK004278,SALE,-1,54,53,PENJUALAN,PJL014573,Pengurangan stok karena penjualan Souvenir Pernikahan.,AKUN004528,2024-12-05 22:09:52
STK014574,PRD003923,UMK001008,SALE,-4,579,575,PENJUALAN,PJL014574,Pengurangan stok karena penjualan Pupuk Organik.,AKUN001258,2024-05-23 04:10:07
STK014575,PRD011004,UMK002752,RESTOCK,158,66,224,PEMBELIAN_STOK,RST-00014575,Restock produk Blouse Batik dari produksi/pembelian baru.,AKUN003002,2024-09-11 14:25:43
STK014576,PRD015459,UMK003878,SALE,-2,484,482,PENJUALAN,PJL014576,Pengurangan stok karena penjualan Peralatan Dapur.,AKUN004128,2026-01-21 10:10:23
STK014577,PRD017864,UMK004477,ADJUSTMENT,-20,51,31,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Blouse Batik.,AKUN004727,2024-01-23 15:40:04
STK014578,PRD019226,UMK004818,RESTOCK,40,325,365,PEMBELIAN_STOK,RST-00014578,Restock produk Perlengkapan Warung dari produksi/pembelian baru.,AKUN005068,2025-04-10 02:34:16
STK014579,PRD001276,UMK000341,ADJUSTMENT,2,55,57,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Servis Elektronik.,AKUN000591,2024-10-16 12:36:02
STK014580,PRD004930,UMK001255,SALE,-3,170,167,PENJUALAN,PJL014580,Pengurangan stok karena penjualan Susu Kambing Bubuk.,AKUN001505,2026-02-09 09:05:17
STK014581,PRD018081,UMK004533,SALE,-3,196,193,PENJUALAN,PJL014581,Pengurangan stok karena penjualan Gula Aren.,AKUN004783,2025-02-28 18:35:28
STK014582,PRD010294,UMK002571,SALE,-1,65,64,PENJUALAN,PJL014582,Pengurangan stok karena penjualan Kemeja Batik.,AKUN002821,2025-12-13 13:58:54
STK014583,PRD014105,UMK003531,SALE,-6,210,204,PENJUALAN,PJL014583,Pengurangan stok karena penjualan Dimsum Ayam.,AKUN003781,2026-03-12 02:21:49
STK014584,PRD001069,UMK000287,SALE,-7,68,61,PENJUALAN,PJL014584,Pengurangan stok karena penjualan Roti Pisang.,AKUN000537,2025-06-14 13:34:30
STK014585,PRD012393,UMK003102,RESTOCK,82,90,172,PEMBELIAN_STOK,RST-00014585,Restock produk Serundeng Kelapa dari produksi/pembelian baru.,AKUN003352,2024-08-29 01:21:27
STK014586,PRD019707,UMK004942,SALE,-2,45,43,PENJUALAN,PJL014586,Pengurangan stok karena penjualan Desain Marketplace.,AKUN005192,2024-06-29 16:32:35
STK014587,PRD002503,UMK000651,SALE,-1,84,83,PENJUALAN,PJL014587,Pengurangan stok karena penjualan Mukena Travel.,AKUN000901,2024-12-06 06:04:14
STK014588,PRD019026,UMK004774,SALE,-1,105,104,PENJUALAN,PJL014588,Pengurangan stok karena penjualan Abon Sapi.,AKUN005024,2025-01-08 22:00:43
STK014589,PRD006407,UMK001614,SALE,-2,43,41,PENJUALAN,PJL014589,Pengurangan stok karena penjualan Kaos Sablon.,AKUN001864,2025-01-05 03:12:51
STK014590,PRD006642,UMK001675,SALE,-2,81,79,PENJUALAN,PJL014590,Pengurangan stok karena penjualan Template Invoice Digital.,AKUN001925,2025-08-10 12:06:10
STK014591,PRD010424,UMK002604,RESTOCK,119,12,131,PEMBELIAN_STOK,RST-00014591,Restock produk Desain Feed dari produksi/pembelian baru.,AKUN002854,2025-07-01 16:50:07
STK014592,PRD004019,UMK001031,SALE,-5,45,40,PENJUALAN,PJL014592,Pengurangan stok karena penjualan Macrame Wall Hanging.,AKUN001281,2025-12-03 19:26:52
STK014593,PRD016830,UMK004217,ADJUSTMENT,21,57,78,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Serum Herbal.,AKUN004467,2025-03-19 21:30:37
STK014594,PRD008258,UMK002068,SALE,-5,103,98,PENJUALAN,PJL014594,Pengurangan stok karena penjualan Krupuk Ikan.,AKUN002318,2024-09-02 09:30:29
STK014595,PRD002280,UMK000594,RESTOCK,121,119,240,PEMBELIAN_STOK,RST-00014595,Restock produk Roti Pisang dari produksi/pembelian baru.,AKUN000844,2026-05-14 17:53:30
STK014596,PRD004169,UMK001067,SALE,-5,124,119,PENJUALAN,PJL014596,Pengurangan stok karena penjualan Sirup Jahe.,AKUN001317,2024-02-25 05:39:38
STK014597,PRD019725,UMK004947,SALE,-1,1,0,PENJUALAN,PJL014597,Pengurangan stok karena penjualan Template Konten.,AKUN005197,2026-05-17 11:10:58
STK014598,PRD007019,UMK001768,SALE,-4,74,70,PENJUALAN,PJL014598,Pengurangan stok karena penjualan Kaos Sablon.,AKUN002018,2024-10-01 18:19:30
STK014599,PRD011783,UMK002946,RESTOCK,48,52,100,PEMBELIAN_STOK,RST-00014599,Restock produk Kain Tenun dari produksi/pembelian baru.,AKUN003196,2024-11-17 05:55:04
STK014600,PRD002373,UMK000617,RESTOCK,161,37,198,PEMBELIAN_STOK,RST-00014600,Restock produk Desain Feed dari produksi/pembelian baru.,AKUN000867,2024-06-08 06:30:19
STK014601,PRD011354,UMK002840,SALE,-3,56,53,PENJUALAN,PJL014601,Pengurangan stok karena penjualan Kaos Sablon.,AKUN003090,2026-04-27 19:01:56
STK014602,PRD014797,UMK003709,SALE,-6,82,76,PENJUALAN,PJL014602,Pengurangan stok karena penjualan Pouch Batik.,AKUN003959,2024-12-05 14:22:30
STK014603,PRD008256,UMK002068,RESTOCK,159,154,313,PEMBELIAN_STOK,RST-00014603,Restock produk Brownies Kukus dari produksi/pembelian baru.,AKUN002318,2025-01-06 04:00:48
STK014604,PRD003087,UMK000796,SALE,-2,184,182,PENJUALAN,PJL014604,Pengurangan stok karena penjualan Kopi Susu Botol.,AKUN001046,2024-06-27 22:12:57
STK014605,PRD013567,UMK003397,ADJUSTMENT,-5,36,31,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Desain Label Produk.,AKUN003647,2024-04-29 14:38:39
STK014606,PRD001460,UMK000383,SALE,-1,33,32,PENJUALAN,PJL014606,Pengurangan stok karena penjualan Jasa Desain Logo.,AKUN000633,2025-01-02 00:46:20
STK014607,PRD015728,UMK003943,SALE,-1,252,251,PENJUALAN,PJL014607,Pengurangan stok karena penjualan Snack Mix.,AKUN004193,2026-02-16 18:50:57
STK014608,PRD000840,UMK000226,RESTOCK,41,157,198,PEMBELIAN_STOK,RST-00014608,Restock produk Bakpia Mini dari produksi/pembelian baru.,AKUN000476,2024-12-21 21:00:16
STK014609,PRD008489,UMK002125,RESTOCK,145,81,226,PEMBELIAN_STOK,RST-00014609,Restock produk Video Promosi dari produksi/pembelian baru.,AKUN002375,2025-07-14 06:52:00
STK014610,PRD019438,UMK004875,SALE,-10,148,138,PENJUALAN,PJL014610,Pengurangan stok karena penjualan Brownies Kukus.,AKUN005125,2025-06-27 23:12:05
STK014611,PRD015449,UMK003876,RESTOCK,20,134,154,PEMBELIAN_STOK,RST-00014611,Restock produk Gantungan Kunci dari produksi/pembelian baru.,AKUN004126,2025-12-25 21:29:47
STK014612,PRD001838,UMK000480,RESTOCK,5,106,111,PEMBELIAN_STOK,RST-00014612,Restock produk Kopi Susu Botol dari produksi/pembelian baru.,AKUN000730,2025-08-27 02:46:30
STK014613,PRD005091,UMK001296,SALE,-3,99,96,PENJUALAN,PJL014613,Pengurangan stok karena penjualan Keripik Singkong.,AKUN001546,2025-07-08 03:48:38
STK014614,PRD014355,UMK003599,SALE,-4,49,45,PENJUALAN,PJL014614,Pengurangan stok karena penjualan Frame Foto Kayu.,AKUN003849,2024-05-03 04:52:10
STK014615,PRD013677,UMK003424,ADJUSTMENT,-36,92,56,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Seragam Komunitas.,AKUN003674,2026-01-31 01:33:38
STK014616,PRD018261,UMK004581,SALE,-3,29,26,PENJUALAN,PJL014616,Pengurangan stok karena penjualan Dekorasi Rumah.,AKUN004831,2025-02-15 04:56:09
STK014617,PRD015442,UMK003874,SALE,-4,89,85,PENJUALAN,PJL014617,Pengurangan stok karena penjualan Laundry Kiloan.,AKUN004124,2024-07-13 08:56:43
STK014618,PRD007496,UMK001884,ADJUSTMENT,25,418,443,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Gula Aren.,AKUN002134,2024-10-09 18:28:53
STK014619,PRD005148,UMK001310,SALE,-1,28,27,PENJUALAN,PJL014619,Pengurangan stok karena penjualan Konsultasi UMKM.,AKUN001560,2024-07-23 19:50:35
STK014620,PRD014921,UMK003738,SALE,-4,334,330,PENJUALAN,PJL014620,Pengurangan stok karena penjualan Keripik Singkong.,AKUN003988,2025-08-12 16:53:56
STK014621,PRD009627,UMK002407,SALE,-5,98,93,PENJUALAN,PJL014621,Pengurangan stok karena penjualan Bakpia Mini.,AKUN002657,2025-06-14 14:57:43
STK014622,PRD017785,UMK004459,SALE,-1,35,34,PENJUALAN,PJL014622,Pengurangan stok karena penjualan Kemeja Batik.,AKUN004709,2025-05-22 09:55:24
STK014623,PRD002595,UMK000675,ADJUSTMENT,40,57,97,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Tas Ecoprint.,AKUN000925,2026-04-02 12:55:56
STK014624,PRD015784,UMK003957,SALE,-4,100,96,PENJUALAN,PJL014624,Pengurangan stok karena penjualan Vas Anyaman.,AKUN004207,2024-04-09 04:01:28
STK014625,PRD004370,UMK001117,SALE,-4,180,176,PENJUALAN,PJL014625,Pengurangan stok karena penjualan Bumbu Pecel.,AKUN001367,2026-04-11 05:39:13
STK014626,PRD017989,UMK004509,SALE,-1,14,13,PENJUALAN,PJL014626,Pengurangan stok karena penjualan Blouse Batik.,AKUN004759,2025-06-15 00:37:20
STK014627,PRD017664,UMK004428,SALE,-5,97,92,PENJUALAN,PJL014627,Pengurangan stok karena penjualan Sayur Hidroponik.,AKUN004678,2025-01-01 14:30:39
STK014628,PRD010716,UMK002680,SALE,-4,9,5,PENJUALAN,PJL014628,Pengurangan stok karena penjualan Souvenir Pernikahan.,AKUN002930,2025-06-08 04:04:08
STK014629,PRD004299,UMK001098,SALE,-3,104,101,PENJUALAN,PJL014629,Pengurangan stok karena penjualan Kain Tenun.,AKUN001348,2026-03-15 14:14:30
STK014630,PRD010362,UMK002589,SALE,-12,122,110,PENJUALAN,PJL014630,Pengurangan stok karena penjualan Anyaman Bambu.,AKUN002839,2026-03-30 20:04:16
STK014631,PRD006592,UMK001663,SALE,-2,2,0,PENJUALAN,PJL014631,Pengurangan stok karena penjualan Desain Label Produk.,AKUN001913,2026-05-02 06:42:41
STK014632,PRD008015,UMK002006,SALE,-1,110,109,PENJUALAN,PJL014632,Pengurangan stok karena penjualan Kotak Hampers.,AKUN002256,2025-03-05 22:49:03
STK014633,PRD017161,UMK004301,RESTOCK,41,147,188,PEMBELIAN_STOK,RST-00014633,Restock produk Sayur Hidroponik dari produksi/pembelian baru.,AKUN004551,2025-03-10 03:23:29
STK014634,PRD007777,UMK001950,ADJUSTMENT,2,110,112,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Abon Sapi.,AKUN002200,2026-01-08 14:42:59
STK014635,PRD010804,UMK002701,ADJUSTMENT,30,75,105,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Seragam Komunitas.,AKUN002951,2026-02-21 15:11:40
STK014636,PRD018093,UMK004537,RESTOCK,40,127,167,PEMBELIAN_STOK,RST-00014636,Restock produk Pouch Batik dari produksi/pembelian baru.,AKUN004787,2025-04-29 07:25:36
STK014637,PRD019901,UMK004992,SALE,-3,88,85,PENJUALAN,PJL014637,Pengurangan stok karena penjualan Dompet Kulit.,AKUN005242,2026-03-22 21:17:44
STK014638,PRD003614,UMK000934,SALE,-2,112,110,PENJUALAN,PJL014638,Pengurangan stok karena penjualan Paket Dokumentasi Produk.,AKUN001184,2024-10-09 10:59:10
STK014639,PRD009528,UMK002383,ADJUSTMENT,-39,39,0,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Jasa Desain Logo.,AKUN002633,2024-04-29 03:08:37
STK014640,PRD018972,UMK004759,SALE,-4,101,97,PENJUALAN,PJL014640,Pengurangan stok karena penjualan Kue Kering.,AKUN005009,2024-10-26 10:04:29
STK014641,PRD006549,UMK001651,RESTOCK,10,34,44,PEMBELIAN_STOK,RST-00014641,Restock produk Jasa Reparasi Tas dari produksi/pembelian baru.,AKUN001901,2026-04-06 12:13:50
STK014642,PRD005670,UMK001434,SALE,-3,57,54,PENJUALAN,PJL014642,Pengurangan stok karena penjualan Jamur Tiram.,AKUN001684,2025-04-12 19:06:25
STK014643,PRD019782,UMK004961,RESTOCK,98,50,148,PEMBELIAN_STOK,RST-00014643,Restock produk Dress Casual dari produksi/pembelian baru.,AKUN005211,2026-05-08 08:18:51
STK014644,PRD013790,UMK003451,SALE,-2,398,396,PENJUALAN,PJL014644,Pengurangan stok karena penjualan Beras Organik.,AKUN003701,2026-05-09 12:43:56
STK014645,PRD011689,UMK002921,SALE,-6,135,129,PENJUALAN,PJL014645,Pengurangan stok karena penjualan Kopi Susu Botol.,AKUN003171,2025-07-01 00:48:13
STK014646,PRD013480,UMK003375,RESTOCK,96,0,96,PEMBELIAN_STOK,RST-00014646,Restock produk Konsultasi Pembukuan dari produksi/pembelian baru.,AKUN003625,2026-04-18 08:58:17
STK014647,PRD014866,UMK003725,RESTOCK,149,13,162,PEMBELIAN_STOK,RST-00014647,Restock produk Servis Elektronik dari produksi/pembelian baru.,AKUN003975,2025-10-29 04:01:59
STK014648,PRD014136,UMK003541,SALE,-5,141,136,PENJUALAN,PJL014648,Pengurangan stok karena penjualan Jamur Tiram.,AKUN003791,2024-09-01 13:31:16
STK014649,PRD016745,UMK004198,ADJUSTMENT,18,235,253,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Pastel Frozen.,AKUN004448,2025-04-05 14:37:04
STK014650,PRD009013,UMK002258,RESTOCK,117,65,182,PEMBELIAN_STOK,RST-00014650,Restock produk Hampers UMKM dari produksi/pembelian baru.,AKUN002508,2025-05-12 23:15:04
STK014651,PRD013671,UMK003422,SALE,-4,266,262,PENJUALAN,PJL014651,Pengurangan stok karena penjualan Gula Aren.,AKUN003672,2024-06-12 11:03:32
STK014652,PRD003365,UMK000868,SALE,-4,54,50,PENJUALAN,PJL014652,Pengurangan stok karena penjualan Kain Tenun.,AKUN001118,2026-02-14 13:20:52
STK014653,PRD010767,UMK002691,CANCEL_SALE,1,251,252,PENJUALAN,PJL014653,Stok kembali karena pembatalan penjualan Susu Kambing Bubuk.,AKUN002941,2026-05-02 07:16:35
STK014654,PRD007955,UMK001992,RESTOCK,131,62,193,PEMBELIAN_STOK,RST-00014654,Restock produk Wedang Uwuh dari produksi/pembelian baru.,AKUN002242,2024-02-03 03:07:02
STK014655,PRD002672,UMK000693,SALE,-2,2,0,PENJUALAN,PJL014655,Pengurangan stok karena penjualan Jasa Cleaning.,AKUN000943,2024-11-28 20:04:57
STK014656,PRD000807,UMK000217,SALE,-4,91,87,PENJUALAN,PJL014656,Pengurangan stok karena penjualan Jasa Kelola Instagram.,AKUN000467,2025-01-21 17:52:19
STK014657,PRD007144,UMK001801,SALE,-6,26,20,PENJUALAN,PJL014657,Pengurangan stok karena penjualan Produk Rajut.,AKUN002051,2025-09-03 16:10:12
STK014658,PRD019279,UMK004832,ADJUSTMENT,-35,144,109,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Paket Alat Kebersihan.,AKUN005082,2025-07-29 10:11:53
STK014659,PRD012275,UMK003070,SALE,-1,17,16,PENJUALAN,PJL014659,Pengurangan stok karena penjualan Seragam Komunitas.,AKUN003320,2025-12-23 14:15:39
STK014660,PRD008634,UMK002159,SALE,-3,133,130,PENJUALAN,PJL014660,Pengurangan stok karena penjualan Snack Mix.,AKUN002409,2024-11-21 19:50:07
STK014661,PRD017569,UMK004405,ADJUSTMENT,-25,72,47,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Lilin Aromaterapi.,AKUN004655,2025-05-30 13:32:56
STK014662,PRD010168,UMK002539,ADJUSTMENT,-39,147,108,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Snack Mix.,AKUN002789,2024-06-19 08:41:09
STK014663,PRD009087,UMK002275,SALE,-6,110,104,PENJUALAN,PJL014663,Pengurangan stok karena penjualan Face Mist Mawar.,AKUN002525,2025-01-16 00:55:38
STK014664,PRD006187,UMK001557,SALE,-1,54,53,PENJUALAN,PJL014664,Pengurangan stok karena penjualan Hijab Motif.,AKUN001807,2025-02-15 01:22:14
STK014665,PRD008836,UMK002213,SALE,-4,69,65,PENJUALAN,PJL014665,Pengurangan stok karena penjualan Peyek Kacang.,AKUN002463,2024-10-02 17:05:17
STK014666,PRD013065,UMK003271,SALE,-2,85,83,PENJUALAN,PJL014666,Pengurangan stok karena penjualan Jasa Admin Marketplace.,AKUN003521,2024-01-23 09:30:18
STK014667,PRD008054,UMK002016,SALE,-2,198,196,PENJUALAN,PJL014667,Pengurangan stok karena penjualan Madu Hutan.,AKUN002266,2024-11-18 17:11:13
STK014668,PRD010048,UMK002511,SALE,-1,50,49,PENJUALAN,PJL014668,Pengurangan stok karena penjualan Hampers UMKM.,AKUN002761,2025-01-07 01:03:56
STK014669,PRD013018,UMK003258,RESTOCK,92,15,107,PEMBELIAN_STOK,RST-00014669,Restock produk Paket Catering Event dari produksi/pembelian baru.,AKUN003508,2025-11-14 05:53:47
STK014670,PRD012371,UMK003097,SALE,-6,6,0,PENJUALAN,PJL014670,Pengurangan stok karena penjualan Sambal Cabai Kering.,AKUN003347,2025-10-13 17:37:00
STK014671,PRD016707,UMK004190,RESTOCK,154,42,196,PEMBELIAN_STOK,RST-00014671,Restock produk Brownies Kukus dari produksi/pembelian baru.,AKUN004440,2024-05-29 12:42:25
STK014672,PRD007634,UMK001916,SALE,-1,30,29,PENJUALAN,PJL014672,Pengurangan stok karena penjualan Jasa Admin Marketplace.,AKUN002166,2026-05-21 16:20:32
STK014673,PRD013357,UMK003345,SALE,-7,223,216,PENJUALAN,PJL014673,Pengurangan stok karena penjualan Paket Snack Kantor.,AKUN003595,2024-11-11 02:10:28
STK014674,PRD016242,UMK004072,CANCEL_SALE,1,84,85,PENJUALAN,PJL014674,Stok kembali karena pembatalan penjualan Seragam Komunitas.,AKUN004322,2026-03-14 09:27:19
STK014675,PRD001542,UMK000405,SALE,-1,15,14,PENJUALAN,PJL014675,Pengurangan stok karena penjualan Servis AC Rumahan.,AKUN000655,2024-03-04 02:51:30
STK014676,PRD000125,UMK000036,RESTOCK,52,257,309,PEMBELIAN_STOK,RST-00014676,Restock produk Roti Pisang dari produksi/pembelian baru.,AKUN000286,2025-03-03 08:00:47
