penjualan_item_id,penjualan_id,produk_id,nama_produk_snapshot,harga_satuan_snapshot,jumlah,created_at
PJI006766,PJL006766,PRD012406,Desain Feed,2421000,2,2024-07-07 16:53:58
PJI006767,PJL006767,PRD014050,Minyak Rambut,38500,5,2025-06-19 21:31:58
PJI006768,PJL006768,PRD001021,Perlengkapan Rumah,280500,2,2024-11-09 20:34:01
PJI006769,PJL006769,PRD006374,Lip Balm Natural,258500,4,2024-01-30 09:34:19
PJI006770,PJL006770,PRD008038,Desain Marketplace,484500,1,2026-05-08 17:11:22
PJI006771,PJL006771,PRD007823,Scarf Motif,296000,1,2024-12-05 01:58:09
PJI006772,PJL006772,PRD006835,Jasa Reparasi Tas,469500,4,2024-11-23 19:50:46
PJI006773,PJL006773,PRD015505,Serundeng Kelapa,42500,5,2024-10-17 18:10:41
PJI006774,PJL006774,PRD003359,Keripik Singkong,86000,6,2025-07-26 19:54:56
PJI006775,PJL006775,PRD019916,Nasi Box,88500,6,2025-12-25 13:22:16
PJI006776,PJL006776,PRD019154,Desain Banner Online,1326500,2,2026-02-02 21:42:39
PJI006777,PJL006777,PRD016202,Wedang Uwuh,58000,3,2025-10-21 02:01:11
PJI006778,PJL006778,PRD002699,Jasa Optimasi Google Business,45500,1,2025-08-08 14:52:48
PJI006779,PJL006779,PRD011500,Nasi Box,121000,2,2024-04-23 10:23:53
PJI006780,PJL006780,PRD003361,Aneka Donat,45500,7,2025-03-21 06:37:59
PJI006781,PJL006781,PRD016611,Kerajinan Kayu,132000,4,2025-09-25 15:07:48
PJI006782,PJL006782,PRD002703,Video Promosi,1303500,2,2025-12-07 17:44:13
PJI006783,PJL006783,PRD006861,Konsultasi UMKM,412000,4,2024-08-05 05:36:07
PJI006784,PJL006784,PRD013323,Keripik Singkong,74000,5,2025-04-03 10:05:34
PJI006785,PJL006785,PRD010735,Serum Herbal,147500,2,2025-02-05 15:36:38
PJI006786,PJL006786,PRD013939,Scarf Motif,35500,3,2026-03-28 12:43:46
PJI006787,PJL006787,PRD001406,Teh Herbal,76500,5,2025-04-23 00:44:10
PJI006788,PJL006788,PRD006596,Jasa Jahit Permak,637000,5,2026-04-17 02:56:04
PJI006789,PJL006789,PRD006859,Desain Label Produk,148500,1,2025-06-16 14:30:55
PJI006790,PJL006790,PRD009409,Dimsum Ayam,155000,1,2024-12-22 18:08:37
PJI006791,PJL006791,PRD002897,Template Invoice Digital,370000,1,2024-07-09 05:27:19
PJI006792,PJL006792,PRD019664,Seragam Komunitas,75000,2,2024-10-28 10:39:57
PJI006793,PJL006793,PRD018221,Produk Rajut,388000,2,2024-08-23 09:07:00
PJI006794,PJL006794,PRD002869,Frame Foto Kayu,913000,1,2024-12-14 05:27:16
PJI006795,PJL006795,PRD011672,Paket Sembako,277500,3,2024-02-27 22:05:11
PJI006796,PJL006796,PRD011386,Peyek Kacang,84500,2,2024-07-19 07:33:54
PJI006797,PJL006797,PRD014953,Dimsum Ayam,23500,8,2024-12-15 17:54:51
PJI006798,PJL006798,PRD018694,Lilin Aromaterapi,42000,5,2024-08-02 13:53:45
PJI006799,PJL006799,PRD002368,Pupuk Organik,145000,3,2025-05-23 10:36:44
PJI006800,PJL006800,PRD005161,Jasa Kelola Instagram,748500,1,2025-08-22 02:51:08
PJI006801,PJL006801,PRD011125,Template Konten,1108500,1,2025-10-28 15:32:22
PJI006802,PJL006802,PRD008620,Pastel Frozen,15500,8,2024-05-31 03:15:49
PJI006803,PJL006803,PRD011789,Jasa Desain Logo,414000,4,2024-04-23 14:16:14
PJI006804,PJL006804,PRD016358,Paket Alat Kebersihan,174000,1,2026-03-10 10:06:12
PJI006805,PJL006805,PRD010172,Krupuk Ikan,132500,1,2024-08-25 03:12:27
PJI006806,PJL006806,PRD011998,Wedang Uwuh,132500,4,2024-11-22 11:37:54
PJI006807,PJL006807,PRD010626,Paket Reels Produk,2241500,1,2024-11-09 12:31:50
PJI006808,PJL006808,PRD003295,Kemeja Linen,259500,3,2024-03-19 17:21:07
PJI006809,PJL006809,PRD005258,Sayur Hidroponik,72000,7,2024-05-24 23:55:49
PJI006810,PJL006810,PRD014632,Dress Casual,296500,1,2024-11-08 03:02:03
PJI006811,PJL006811,PRD000991,Kotak Hampers,242000,1,2025-01-13 19:17:44
PJI006812,PJL006812,PRD015028,Paket Snack Kantor,130500,1,2025-10-26 12:26:22
PJI006813,PJL006813,PRD001103,Nasi Box,118000,4,2024-08-23 02:55:42
PJI006814,PJL006814,PRD010171,Bakpia Mini,119500,4,2025-10-24 11:35:31
PJI006815,PJL006815,PRD019047,Dompet Kulit,254000,3,2025-02-24 21:46:19
PJI006816,PJL006816,PRD018496,Miniatur Wayang,389000,1,2025-05-18 07:10:03
PJI006817,PJL006817,PRD009013,Hampers UMKM,334500,3,2025-03-13 23:24:38
PJI006818,PJL006818,PRD006734,Paket Reels Produk,824500,2,2026-02-27 09:51:23
PJI006819,PJL006819,PRD009973,Kue Kering,89500,5,2025-01-24 05:04:42
PJI006820,PJL006820,PRD013397,Anyaman Bambu,263500,2,2024-05-12 23:04:14
PJI006821,PJL006821,PRD007005,Tas Ecoprint,533500,2,2025-07-11 04:38:05
PJI006822,PJL006822,PRD006760,Wedang Uwuh,77500,7,2025-06-06 04:59:56
PJI006823,PJL006823,PRD017231,Paket Catering Event,36000,1,2025-06-07 04:52:06
PJI006824,PJL006824,PRD018810,Serundeng Kelapa,88500,6,2025-08-29 13:51:04
PJI006825,PJL006825,PRD017266,Produk Reseller,86500,6,2024-08-26 19:57:01
PJI006826,PJL006826,PRD002333,Bumbu Pecel,50000,7,2025-02-05 22:06:38
PJI006827,PJL006827,PRD001263,Beras Organik,71000,1,2025-02-19 04:45:09
PJI006828,PJL006828,PRD015269,Kue Kering,77500,3,2025-01-29 07:37:16
PJI006829,PJL006829,PRD001052,Dimsum Ayam,117500,1,2025-01-09 23:18:46
PJI006830,PJL006830,PRD017028,Teh Herbal,213000,2,2024-07-18 17:50:18
PJI006831,PJL006831,PRD015834,Serum Herbal,228500,2,2025-04-29 05:43:48
PJI006832,PJL006832,PRD003144,Dimsum Ayam,129500,3,2025-02-03 02:36:04
PJI006833,PJL006833,PRD005676,Kaos Sablon,207500,1,2025-08-14 05:50:54
PJI006834,PJL006834,PRD000041,Desain Label Produk,976000,1,2025-04-11 18:27:58
PJI006835,PJL006835,PRD000014,Minyak Rambut,130000,4,2024-12-23 04:05:32
PJI006836,PJL006836,PRD007301,Hair Tonic Herbal,102500,3,2025-08-05 08:35:48
PJI006837,PJL006837,PRD015185,Kotak Hampers,173000,1,2024-12-31 11:52:28
PJI006838,PJL006838,PRD017565,Paket Sembako,131500,3,2026-02-23 03:19:55
PJI006839,PJL006839,PRD017700,Batik Tulis,507500,2,2025-10-04 02:15:47
PJI006840,PJL006840,PRD018502,Blouse Batik,170000,4,2026-05-25 10:39:45
PJI006841,PJL006841,PRD005929,Kemeja Linen,223000,2,2026-05-23 11:26:30
PJI006842,PJL006842,PRD014778,Frame Foto Kayu,347500,2,2025-03-14 06:07:57
PJI006843,PJL006843,PRD006970,Tempat Tisu Kayu,273000,1,2024-07-28 16:43:26
PJI006844,PJL006844,PRD000053,Snack Mix,31000,1,2024-09-16 11:27:27
PJI006845,PJL006845,PRD006808,Sirup Jahe,13000,11,2024-02-21 16:16:13
PJI006846,PJL006846,PRD017849,Rengginang Gurih,121500,4,2026-03-25 05:54:32
PJI006847,PJL006847,PRD011624,Sari Lemon,200500,1,2025-02-18 23:46:20
PJI006848,PJL006848,PRD008175,Souvenir Pernikahan,481000,3,2024-12-10 17:35:47
PJI006849,PJL006849,PRD009267,Kain Tenun,414500,3,2024-01-27 14:31:38
PJI006850,PJL006850,PRD005516,Sambal Bawang,170000,2,2024-07-03 03:03:16
PJI006851,PJL006851,PRD001129,Paket Foto Katalog,690500,2,2025-02-15 21:44:01
PJI006852,PJL006852,PRD009456,Template Invoice Digital,1530500,2,2024-10-09 09:56:48
PJI006853,PJL006853,PRD017956,Vas Anyaman,101500,2,2025-02-03 07:50:50
PJI006854,PJL006854,PRD006565,Dress Casual,199500,3,2024-09-29 17:26:35
PJI006855,PJL006855,PRD012780,Krim Tangan Natural,57000,2,2026-05-03 20:31:05
PJI006856,PJL006856,PRD010295,Totebag Kanvas,96500,4,2025-04-28 01:04:14
PJI006857,PJL006857,PRD016923,Katalog Interaktif,160500,2,2025-07-23 06:13:36
PJI006858,PJL006858,PRD006417,Roti Pisang,60000,5,2024-02-10 02:13:19
PJI006859,PJL006859,PRD011645,Nasi Box,128500,4,2024-12-14 02:05:52
PJI006860,PJL006860,PRD016114,Gantungan Kunci,248500,20,2025-06-13 03:15:23
PJI006861,PJL006861,PRD017679,Pastel Frozen,49000,3,2024-04-23 21:16:42
PJI006862,PJL006862,PRD010995,Balm Aromaterapi,43000,1,2025-12-30 07:20:07
PJI006863,PJL006863,PRD006760,Wedang Uwuh,77500,6,2024-04-26 03:22:13
PJI006864,PJL006864,PRD007009,Servis Elektronik,1321500,2,2025-06-30 11:11:17
PJI006865,PJL006865,PRD004241,Produk Konsinyasi Lokal,51500,6,2025-05-21 19:34:47
PJI006866,PJL006866,PRD016349,Produk Reseller,329500,4,2025-10-22 17:27:33
PJI006867,PJL006867,PRD003575,Aksesori HP,549500,1,2025-10-25 08:11:23
PJI006868,PJL006868,PRD000554,Wedang Uwuh,75500,4,2024-11-19 22:20:35
PJI006869,PJL006869,PRD018748,Peralatan Dapur,644000,1,2024-09-25 21:45:39
PJI006870,PJL006870,PRD008204,Face Mist Mawar,49000,5,2025-03-30 13:25:41
PJI006871,PJL006871,PRD013314,Frozen Food,132500,2,2025-10-30 08:03:14
PJI006872,PJL006872,PRD014752,Bakpia Mini,23000,5,2026-05-02 18:22:57
PJI006873,PJL006873,PRD003832,Minyak Rambut,26500,2,2025-12-25 02:51:20
PJI006874,PJL006874,PRD007544,Kotak Hampers,778000,1,2026-04-09 08:12:34
PJI006875,PJL006875,PRD001569,Lilin Aromaterapi,292000,2,2026-02-15 08:51:24
PJI006876,PJL006876,PRD015720,Pouch Batik,116000,4,2025-09-27 17:44:58
PJI006877,PJL006877,PRD012419,Paket Dokumentasi Produk,1031000,2,2026-04-23 01:05:22
PJI006878,PJL006878,PRD013096,Roti Pisang,25500,2,2024-06-08 19:25:42
PJI006879,PJL006879,PRD009475,Brownies Kukus,137000,3,2025-02-09 00:57:58
PJI006880,PJL006880,PRD017926,Gula Aren,36000,10,2024-05-22 22:21:59
PJI006881,PJL006881,PRD001333,Sambal Cabai Kering,81000,6,2026-05-15 18:51:09
PJI006882,PJL006882,PRD007761,Paket Reels Produk,446000,2,2024-03-17 01:30:45
PJI006883,PJL006883,PRD000335,Frozen Food,69000,5,2026-05-22 17:50:59
PJI006884,PJL006884,PRD018413,Peralatan Dapur,45500,6,2024-03-10 07:03:44
PJI006885,PJL006885,PRD019543,Kue Kering,97000,4,2025-06-16 20:08:27
PJI006886,PJL006886,PRD013682,Wedang Uwuh,31000,2,2026-02-01 17:02:57
PJI006887,PJL006887,PRD003497,Dekorasi Rumah,550000,1,2025-02-26 15:57:03
PJI006888,PJL006888,PRD011254,Bundling Produk Rumah Tangga,228500,1,2025-06-27 16:49:15
PJI006889,PJL006889,PRD004805,Sari Lemon,167000,1,2024-08-19 22:28:07
PJI006890,PJL006890,PRD016120,Konsultasi UMKM,155500,2,2025-11-23 03:49:27
PJI006891,PJL006891,PRD010339,Keripik Singkong,59500,2,2024-03-28 12:25:08
PJI006892,PJL006892,PRD001540,Jasa Optimasi Google Business,2496000,1,2024-08-07 15:09:35
PJI006893,PJL006893,PRD002390,Servis Elektronik,547500,2,2025-08-03 17:54:48
PJI006894,PJL006894,PRD019811,Totebag Kanvas,266000,2,2024-08-05 20:27:37
PJI006895,PJL006895,PRD018777,Pempek Frozen,103500,3,2025-11-10 14:23:14
PJI006896,PJL006896,PRD007750,Jasa Optimasi Google Business,269000,2,2025-08-19 21:44:54
PJI006897,PJL006897,PRD003212,Jasa Optimasi Google Business,948000,1,2025-08-28 01:55:41
PJI006898,PJL006898,PRD012288,Aneka ATK,175500,2,2024-11-17 15:09:26
PJI006899,PJL006899,PRD011596,Tempat Tisu Kayu,88500,5,2025-01-28 21:45:27
PJI006900,PJL006900,PRD001260,Minyak Kelapa,20500,12,2024-07-28 20:20:21
PJI006901,PJL006901,PRD015896,Kerajinan Kayu,438500,2,2025-02-10 07:57:01
PJI006902,PJL006902,PRD017159,Anyaman Bambu,133000,1,2024-06-03 02:32:57
PJI006903,PJL006903,PRD002081,Sambal Bawang,53000,2,2024-04-29 14:21:35
PJI006904,PJL006904,PRD011432,Seragam Komunitas,67500,2,2025-04-01 11:10:09
PJI006905,PJL006905,PRD009351,Kaos Sablon,355500,4,2026-02-01 21:30:07
PJI006906,PJL006906,PRD004577,Peyek Kacang,79500,6,2025-08-29 00:51:07
PJI006907,PJL006907,PRD000522,Madu Hutan,72500,6,2025-02-19 12:25:32
PJI006908,PJL006908,PRD009457,Video Promosi,1093500,1,2024-03-26 08:53:14
PJI006909,PJL006909,PRD000184,Jasa Cleaning,387500,4,2025-04-02 11:03:38
PJI006910,PJL006910,PRD015417,Kursus Privat,1133000,2,2024-10-02 20:12:31
PJI006911,PJL006911,PRD001540,Jasa Optimasi Google Business,2496000,2,2024-10-12 15:13:10
PJI006912,PJL006912,PRD013757,Masker Wajah,113000,1,2025-12-25 10:38:33
PJI006913,PJL006913,PRD009523,Keripik Singkong,75000,1,2025-01-09 05:08:55
PJI006914,PJL006914,PRD006277,Sepatu Kulit,229000,20,2026-04-13 15:13:54
PJI006915,PJL006915,PRD018290,Sambal Cabai Kering,76500,3,2026-04-15 09:29:07
PJI006916,PJL006916,PRD007182,Jasa Kelola Instagram,1581000,1,2024-10-12 23:00:25
PJI006917,PJL006917,PRD014162,Jasa Admin Marketplace,286000,1,2025-07-05 16:04:56
PJI006918,PJL006918,PRD018510,Bumbu Pecel,82000,6,2026-01-22 03:10:44
PJI006919,PJL006919,PRD012447,Sandal Kulit,110500,4,2025-06-03 18:18:32
PJI006920,PJL006920,PRD019248,Jasa Reparasi Tas,787500,4,2025-08-29 12:37:36
PJI006921,PJL006921,PRD018309,Krim Tangan Natural,57000,4,2025-03-15 19:12:50
PJI006922,PJL006922,PRD013170,Desain Feed,1891500,1,2025-02-10 00:51:23
PJI006923,PJL006923,PRD002015,Serundeng Kelapa,83000,6,2025-07-28 05:12:57
PJI006924,PJL006924,PRD019170,Scarf Motif,327000,4,2025-03-11 00:35:03
PJI006925,PJL006925,PRD000982,Teh Herbal,64500,1,2024-08-26 06:32:02
PJI006926,PJL006926,PRD013731,Lip Balm Natural,40500,4,2026-03-30 22:35:30
PJI006927,PJL006927,PRD002075,Sirup Jahe,46500,2,2026-05-03 09:44:31
PJI006928,PJL006928,PRD001167,Sandal Kulit,124500,2,2026-04-01 09:11:41
PJI006929,PJL006929,PRD013723,Paket Catering Event,256000,1,2026-01-11 07:39:15
PJI006930,PJL006930,PRD000350,Blouse Batik,37000,4,2025-04-11 03:03:03
PJI006931,PJL006931,PRD003235,Sirup Jahe,47500,1,2024-03-04 06:43:05
PJI006932,PJL006932,PRD006449,Abon Sapi,129000,2,2025-07-13 15:48:03
PJI006933,PJL006933,PRD019219,Perlengkapan Rumah,441000,3,2024-08-28 22:44:51
PJI006934,PJL006934,PRD013161,Sepatu Kulit,305500,2,2025-05-05 15:01:56
PJI006935,PJL006935,PRD009577,Nasi Box,87500,6,2024-12-31 12:39:37
PJI006936,PJL006936,PRD017642,Jasa Jahit Permak,121000,4,2025-10-01 05:41:05
PJI006937,PJL006937,PRD012399,Kue Kering,65000,3,2024-12-07 23:30:30
PJI006938,PJL006938,PRD011291,Aromaterapi,104500,2,2026-06-01 10:03:51
PJI006939,PJL006939,PRD001849,Roti Pisang,144500,3,2024-08-19 09:44:40
PJI006940,PJL006940,PRD018755,Sambal Cabai Kering,165500,3,2024-08-09 08:26:44
PJI006941,PJL006941,PRD019650,Kerajinan Kayu,400500,1,2025-12-29 06:48:33
PJI006942,PJL006942,PRD013500,Kain Tenun,598500,1,2026-02-03 22:04:05
PJI006943,PJL006943,PRD016853,Jasa Optimasi Google Business,168500,2,2025-01-20 18:37:54
PJI006944,PJL006944,PRD010233,Wedang Uwuh,106500,4,2025-08-25 01:18:38
PJI006945,PJL006945,PRD005324,Lilin Aromaterapi,468000,2,2025-11-30 17:40:57
PJI006946,PJL006946,PRD015961,Tas Ecoprint,274000,2,2024-05-01 19:54:02
PJI006947,PJL006947,PRD012444,Pouch Batik,107000,2,2024-09-18 06:13:50
PJI006948,PJL006948,PRD017559,Paket Foto Katalog,1059000,2,2026-05-31 04:03:55
PJI006949,PJL006949,PRD012381,Wedang Uwuh,17500,6,2025-08-25 12:05:44
PJI006950,PJL006950,PRD012700,Rengginang Gurih,121500,1,2024-12-01 05:05:55
PJI006951,PJL006951,PRD019213,Blouse Batik,110000,4,2024-11-04 02:03:30
PJI006952,PJL006952,PRD016909,Nasi Box,93500,7,2025-03-08 10:14:35
PJI006953,PJL006953,PRD009335,Aneka Donat,78500,6,2024-12-15 04:49:14
PJI006954,PJL006954,PRD013372,Lulur Tradisional,169500,4,2026-04-10 08:46:43
PJI006955,PJL006955,PRD013414,Teh Herbal,167000,2,2026-05-08 17:38:01
PJI006956,PJL006956,PRD018491,Dompet Kulit,281500,1,2025-06-08 22:09:51
PJI006957,PJL006957,PRD014417,Dimsum Ayam,178500,2,2024-07-12 21:37:39
PJI006958,PJL006958,PRD011107,Lilin Aromaterapi,374500,3,2025-05-06 13:32:05
PJI006959,PJL006959,PRD011410,Kain Tenun,354000,5,2024-10-10 05:51:37
PJI006960,PJL006960,PRD001122,Souvenir Pernikahan,200000,2,2025-05-14 05:28:05
PJI006961,PJL006961,PRD019320,Miniatur Wayang,283500,2,2025-11-28 13:14:48
PJI006962,PJL006962,PRD001064,Jahe Merah Instan,81000,3,2025-02-10 14:13:47
PJI006963,PJL006963,PRD018412,Produk Konsinyasi Lokal,514000,1,2024-06-25 09:21:04
PJI006964,PJL006964,PRD016114,Gantungan Kunci,248500,3,2024-07-21 03:48:53
PJI006965,PJL006965,PRD001670,Desain Banner Online,109500,3,2024-02-04 15:21:21
PJI006966,PJL006966,PRD015908,Paket Hampers,231500,2,2025-06-23 12:48:56
PJI006967,PJL006967,PRD015155,Sabun Herbal,146500,2,2026-04-17 05:41:04
PJI006968,PJL006968,PRD018878,Kotak Hampers,439500,4,2024-03-09 18:09:57
PJI006969,PJL006969,PRD005447,Lumpia Frozen,40000,4,2025-10-07 06:57:36
PJI006970,PJL006970,PRD012097,Pempek Frozen,41500,4,2024-03-20 00:15:33
PJI006971,PJL006971,PRD019193,Dress Casual,371000,3,2025-09-04 13:46:54
PJI006972,PJL006972,PRD003020,Paket Catering Event,730000,2,2024-05-02 11:31:52
PJI006973,PJL006973,PRD000237,Keripik Pisang,99500,1,2025-11-09 12:45:13
PJI006974,PJL006974,PRD013689,Abon Sapi,77000,4,2026-04-23 22:50:46
PJI006975,PJL006975,PRD010299,Jasa Reparasi Tas,974500,1,2026-01-06 07:22:20
PJI006976,PJL006976,PRD009598,Madu Hutan,182000,1,2024-03-15 19:18:52
PJI006977,PJL006977,PRD012088,Jasa Kelola Instagram,1000000,2,2026-05-08 16:22:32
PJI006978,PJL006978,PRD017515,Bumbu Pecel,45000,1,2024-07-24 19:12:19
PJI006979,PJL006979,PRD006597,Konsultasi Pembukuan,41500,6,2024-11-22 02:27:24
PJI006980,PJL006980,PRD009143,Keripik Singkong,68500,7,2025-07-03 21:33:32
PJI006981,PJL006981,PRD002888,Landing Page UMKM,979500,2,2024-03-09 09:27:12
PJI006982,PJL006982,PRD010905,Perlengkapan Rumah,67500,1,2024-02-06 19:50:47
PJI006983,PJL006983,PRD009999,Kopi Susu Botol,62500,4,2024-10-22 03:14:10
PJI006984,PJL006984,PRD019550,Sambal Bawang,158000,4,2025-07-03 22:18:33
PJI006985,PJL006985,PRD001840,Pempek Frozen,22500,9,2025-09-22 13:34:57
PJI006986,PJL006986,PRD007536,Gantungan Kunci,212000,1,2025-03-24 09:10:57
PJI006987,PJL006987,PRD010012,Serundeng Kelapa,161500,1,2025-11-28 17:49:59
PJI006988,PJL006988,PRD002237,Jahe Merah Instan,191500,4,2025-01-25 20:45:26
PJI006989,PJL006989,PRD006262,Desain Banner Online,430500,4,2025-03-28 19:24:19
PJI006990,PJL006990,PRD002070,Lilin Aromaterapi,145500,4,2025-04-20 08:53:52
PJI006991,PJL006991,PRD007270,Serundeng Kelapa,39500,6,2025-07-20 07:24:49
PJI006992,PJL006992,PRD013701,Kue Kering,23500,11,2025-01-31 07:55:10
PJI006993,PJL006993,PRD004566,Jahe Merah Instan,216500,1,2025-08-27 21:15:17
PJI006994,PJL006994,PRD017731,Jasa Reparasi Tas,182000,2,2025-02-07 13:19:59
PJI006995,PJL006995,PRD013715,Pempek Frozen,26500,5,2025-07-14 22:58:02
PJI006996,PJL006996,PRD014795,Sandal Kulit,132500,1,2025-04-03 02:19:29
PJI006997,PJL006997,PRD003225,Desain Banner Online,1514000,1,2024-08-02 12:16:41
PJI006998,PJL006998,PRD006546,Servis Elektronik,714500,2,2024-02-17 09:52:37
PJI006999,PJL006999,PRD013080,Dompet Kulit,141500,3,2025-12-24 14:26:19
PJI007000,PJL007000,PRD007102,Frame Foto Kayu,98500,3,2024-10-23 09:19:39
PJI007001,PJL007001,PRD009809,Paket Foto Katalog,621000,1,2025-04-09 11:19:32
PJI007002,PJL007002,PRD013812,Bibit Cabai,96000,6,2025-03-11 01:59:22
PJI007003,PJL007003,PRD006176,Produk Reseller,491500,3,2025-05-22 10:22:40
PJI007004,PJL007004,PRD004647,Produk Reseller,545000,2,2024-12-10 01:19:38
PJI007005,PJL007005,PRD012638,Outer Tenun,132000,4,2026-03-10 08:26:41
PJI007006,PJL007006,PRD010248,Perlengkapan Warung,75500,3,2024-07-17 05:00:45
PJI007007,PJL007007,PRD008124,Roti Pisang,117500,2,2024-04-04 03:31:53
PJI007008,PJL007008,PRD011926,Paket Reels Produk,216500,2,2026-05-06 01:55:51
PJI007009,PJL007009,PRD004373,Abon Sapi,135000,4,2026-01-26 12:18:39
PJI007010,PJL007010,PRD014470,Minuman Kemasan,309000,1,2025-05-19 06:04:10
PJI007011,PJL007011,PRD017799,Kopi Robusta,39000,4,2025-09-19 04:31:26
PJI007012,PJL007012,PRD010101,Minyak Kelapa,210000,4,2025-06-04 20:27:13
PJI007013,PJL007013,PRD016881,Hampers UMKM,170000,4,2025-04-07 14:01:34
PJI007014,PJL007014,PRD000426,Kopi Susu Botol,107000,9,2025-10-14 22:05:44
PJI007015,PJL007015,PRD005588,Bundling Produk Rumah Tangga,537000,2,2025-09-13 21:07:56
PJI007016,PJL007016,PRD015783,Kerajinan Kayu,530500,1,2025-10-09 16:47:56
PJI007017,PJL007017,PRD006994,Kemeja Linen,394000,4,2025-08-03 23:11:41
PJI007018,PJL007018,PRD004153,Gula Aren,210500,3,2025-05-27 18:34:28
PJI007019,PJL007019,PRD010431,Keripik Pisang,31500,1,2026-03-16 11:01:21
PJI007020,PJL007020,PRD004061,Servis Elektronik,223000,1,2024-03-01 15:54:02
PJI007021,PJL007021,PRD011329,Jamur Tiram,223500,4,2025-08-07 04:58:19
PJI007022,PJL007022,PRD000645,Seragam Komunitas,148500,4,2025-02-18 15:02:52
PJI007023,PJL007023,PRD012611,Perlengkapan Rumah,649500,2,2025-11-10 19:37:45
PJI007024,PJL007024,PRD018394,Laundry Kiloan,944500,1,2025-08-26 11:44:51
PJI007025,PJL007025,PRD007996,Frame Foto Kayu,485000,2,2025-03-12 18:13:59
PJI007026,PJL007026,PRD000197,Paket Alat Kebersihan,500000,1,2024-04-03 18:03:01
PJI007027,PJL007027,PRD009052,Desain Marketplace,870500,2,2024-04-11 04:59:22
PJI007028,PJL007028,PRD003574,Produk Konsinyasi Lokal,310000,1,2025-02-20 08:46:09
PJI007029,PJL007029,PRD011905,Kursus Privat,506500,1,2024-11-08 00:35:22
PJI007030,PJL007030,PRD005108,Jasa Desain Logo,1226500,2,2025-07-21 23:50:31
PJI007031,PJL007031,PRD007710,Beras Organik,177500,3,2025-10-13 15:12:05
PJI007032,PJL007032,PRD003978,Outer Tenun,432000,4,2026-04-09 17:17:48
PJI007033,PJL007033,PRD005553,Jasa Kelola Instagram,275500,1,2025-03-25 16:56:57
PJI007034,PJL007034,PRD019448,Bumbu Pecel,97000,6,2025-06-06 22:26:29
PJI007035,PJL007035,PRD015486,Paket Foto Katalog,889000,1,2024-06-26 02:08:07
PJI007036,PJL007036,PRD000963,Kotak Hampers,380500,3,2024-12-21 17:34:06
PJI007037,PJL007037,PRD016799,Sandal Kulit,57000,2,2024-10-18 14:46:59
PJI007038,PJL007038,PRD000358,Jasa Optimasi Google Business,1940000,3,2026-04-12 17:51:39
PJI007039,PJL007039,PRD006491,Sayur Hidroponik,44500,6,2026-01-20 03:45:34
PJI007040,PJL007040,PRD018899,Outer Tenun,367500,2,2025-02-21 16:33:46
PJI007041,PJL007041,PRD014537,Tas Rajut,55500,5,2025-07-15 00:51:37
PJI007042,PJL007042,PRD003791,Jasa Jahit Permak,34000,5,2026-01-20 17:44:44
PJI007043,PJL007043,PRD006978,Nasi Box,49500,5,2024-03-13 20:49:30
PJI007044,PJL007044,PRD011622,Roti Pisang,25500,4,2024-11-03 08:24:27
PJI007045,PJL007045,PRD001733,Desain Feed,690500,2,2025-02-22 08:29:06
PJI007046,PJL007046,PRD002969,Rengginang Gurih,64500,2,2024-04-21 15:55:11
PJI007047,PJL007047,PRD005123,Bakpia Mini,76500,2,2024-12-24 14:24:18
PJI007048,PJL007048,PRD013662,Serundeng Kelapa,16500,9,2025-09-26 11:40:57
PJI007049,PJL007049,PRD019805,Paket Hampers,148500,3,2025-06-08 01:23:47
PJI007050,PJL007050,PRD001213,Bundling Produk Rumah Tangga,7000,9,2024-04-25 12:09:55
PJI007051,PJL007051,PRD000760,Jasa Kelola Instagram,1832000,1,2026-03-02 20:37:00
PJI007052,PJL007052,PRD015965,Totebag Kanvas,91000,7,2024-08-18 22:28:35
PJI007053,PJL007053,PRD014213,Blouse Batik,165500,1,2024-08-08 21:48:22
PJI007054,PJL007054,PRD006547,Konsultasi UMKM,937000,1,2026-01-07 06:26:42
PJI007055,PJL007055,PRD010335,Paket Foto Katalog,1633000,1,2024-04-03 14:48:15
PJI007056,PJL007056,PRD000339,Brownies Kukus,64000,4,2024-10-05 09:15:11
PJI007057,PJL007057,PRD011334,Snack Mix,104000,3,2026-03-29 01:21:21
PJI007058,PJL007058,PRD012584,Servis AC Rumahan,374500,1,2025-07-19 11:06:10
PJI007059,PJL007059,PRD007494,Susu Kambing Bubuk,200500,2,2025-07-03 03:58:38
PJI007060,PJL007060,PRD016040,Aneka Donat,69000,3,2024-02-07 00:26:36
PJI007061,PJL007061,PRD002793,Kacang Bawang,114500,3,2025-09-28 15:19:12
PJI007062,PJL007062,PRD019533,Sayur Hidroponik,78500,6,2024-02-09 02:22:06
PJI007063,PJL007063,PRD002776,Jasa Desain Logo,216500,3,2024-08-17 19:01:51
PJI007064,PJL007064,PRD014683,Minyak Kelapa,35000,4,2025-01-28 07:04:14
PJI007065,PJL007065,PRD005491,Perlengkapan Warung,547000,2,2025-06-12 05:29:50
PJI007066,PJL007066,PRD009602,Servis AC Rumahan,197500,3,2025-08-28 23:02:42
PJI007067,PJL007067,PRD010777,Sambal Bawang,57500,9,2025-05-10 04:24:08
PJI007068,PJL007068,PRD016219,Paket Foto Katalog,251500,3,2024-01-24 22:33:45
