pendaftaran_pelatihan_id,status_sertifikat_id,dokumen_id,nomor_sertifikat,tanggal_pengajuan,tanggal_terbit,diverifikasi_oleh_admin_id,catatan_validasi
PDF007642,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007643,DIAJUKAN,,,2026-02-09 22:07:36,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007644,TERBIT,DOK009644,SERT/UMKMT/2026/00007644,2026-04-10 11:13:22,2026-04-11 11:13:22,ADM000092,Sertifikat telah diterbitkan secara digital.
PDF007645,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007646,TERBIT,DOK009646,SERT/UMKMT/2026/00007646,2026-05-30 08:21:59,2026-06-01 08:21:59,ADM000234,Sertifikat telah diterbitkan secara digital.
PDF007647,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007648,TERBIT,DOK009648,SERT/UMKMT/2026/00007648,2025-09-13 18:38:22,2025-09-20 18:38:22,ADM000154,Sertifikat telah diterbitkan secara digital.
PDF007649,DIAJUKAN,,,2025-05-29 20:51:43,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007650,TERBIT,DOK009650,SERT/UMKMT/2026/00007650,2024-11-08 15:39:01,2024-11-17 15:39:01,ADM000227,Sertifikat telah diterbitkan secara digital.
PDF007651,TERBIT,DOK009651,SERT/UMKMT/2026/00007651,2026-02-23 05:16:09,2026-03-08 05:16:09,ADM000053,Sertifikat telah diterbitkan secara digital.
PDF007652,DIBATALKAN,,,2025-02-12 02:01:17,,ADM000001,Pengajuan sertifikat dibatalkan oleh sistem atau admin.
PDF007653,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007654,DITOLAK,,,2025-05-18 15:02:52,,ADM000036,Data peserta perlu diperbaiki.
PDF007655,TERBIT,DOK009655,SERT/UMKMT/2026/00007655,2024-11-15 20:27:55,2024-11-19 20:27:55,ADM000025,Sertifikat telah diterbitkan secara digital.
PDF007656,DIAJUKAN,,,2025-02-19 21:30:20,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007657,TERBIT,DOK009657,SERT/UMKMT/2026/00007657,2026-04-03 11:42:17,2026-04-09 11:42:17,ADM000122,Sertifikat telah diterbitkan secara digital.
PDF007658,TERBIT,DOK009658,SERT/UMKMT/2026/00007658,2025-02-01 06:29:47,2025-02-04 06:29:47,ADM000034,Sertifikat telah diterbitkan secara digital.
PDF007659,DITOLAK,,,2025-08-28 15:22:44,,ADM000236,Progress pelatihan belum mencapai syarat minimal.
PDF007660,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007661,DIAJUKAN,,,2026-05-09 15:28:01,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007662,TERBIT,DOK009662,SERT/UMKMT/2026/00007662,2024-06-11 20:35:00,2024-06-13 20:35:00,ADM000079,Sertifikat telah diterbitkan secara digital.
PDF007663,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007664,DIAJUKAN,,,2024-12-14 04:52:29,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007665,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007666,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007667,TERBIT,DOK009667,SERT/UMKMT/2026/00007667,2026-02-15 09:13:04,2026-02-16 09:13:04,ADM000043,Sertifikat telah diterbitkan secara digital.
PDF007668,TERBIT,DOK009668,SERT/UMKMT/2026/00007668,2025-01-22 16:15:58,2025-01-23 16:15:58,ADM000054,Sertifikat telah diterbitkan secara digital.
PDF007669,DIAJUKAN,,,2025-04-03 00:41:23,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007670,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007671,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007672,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007673,TERBIT,DOK009673,SERT/UMKMT/2026/00007673,2025-01-28 02:53:46,2025-02-04 02:53:46,ADM000027,Sertifikat telah diterbitkan secara digital.
PDF007674,DIAJUKAN,,,2025-02-28 01:14:10,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007675,DITOLAK,,,2024-07-20 11:16:30,,ADM000154,Progress pelatihan belum mencapai syarat minimal.
PDF007676,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007677,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007678,DITOLAK,,,2025-04-08 16:16:54,,ADM000132,Progress pelatihan belum mencapai syarat minimal.
PDF007679,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007680,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007681,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007682,DIAJUKAN,,,2025-04-15 00:21:20,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007683,TERBIT,DOK009683,SERT/UMKMT/2026/00007683,2025-12-20 02:08:46,2025-12-30 02:08:46,ADM000028,Sertifikat telah diterbitkan secara digital.
PDF007684,TERBIT,DOK009684,SERT/UMKMT/2026/00007684,2025-08-23 16:13:45,2025-09-04 16:13:45,ADM000234,Sertifikat telah diterbitkan secara digital.
PDF007685,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007686,TERBIT,DOK009686,SERT/UMKMT/2026/00007686,2026-05-11 10:59:18,2026-05-16 10:59:18,ADM000001,Sertifikat telah diterbitkan secara digital.
PDF007687,TERBIT,DOK009687,SERT/UMKMT/2026/00007687,2024-03-31 13:09:19,2024-04-13 13:09:19,ADM000051,Sertifikat telah diterbitkan secara digital.
PDF007688,DITOLAK,,,2025-01-07 15:48:49,,ADM000113,Data peserta perlu diperbaiki.
PDF007689,TERBIT,DOK009689,SERT/UMKMT/2026/00007689,2025-05-06 12:30:02,2025-05-16 12:30:02,ADM000242,Sertifikat telah diterbitkan secara digital.
PDF007690,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007691,DIAJUKAN,,,2024-02-22 12:08:59,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007692,TERBIT,DOK009692,SERT/UMKMT/2026/00007692,2026-02-04 13:07:53,2026-02-08 13:07:53,ADM000155,Sertifikat telah diterbitkan secara digital.
PDF007693,TERBIT,DOK009693,SERT/UMKMT/2026/00007693,2024-02-11 00:22:20,2024-02-18 00:22:20,ADM000063,Sertifikat telah diterbitkan secara digital.
PDF007694,TERBIT,DOK009694,SERT/UMKMT/2026/00007694,2025-01-17 14:00:13,2025-01-21 14:00:13,ADM000249,Sertifikat telah diterbitkan secara digital.
PDF007695,DIAJUKAN,,,2026-03-31 12:05:06,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007696,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007697,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007698,DIAJUKAN,,,2024-08-19 03:12:13,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007699,DIAJUKAN,,,2025-03-24 23:04:50,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007700,TERBIT,DOK009700,SERT/UMKMT/2026/00007700,2026-05-13 03:52:01,2026-05-23 03:52:01,ADM000200,Sertifikat telah diterbitkan secara digital.
PDF007701,TERBIT,DOK009701,SERT/UMKMT/2026/00007701,2025-02-03 16:52:09,2025-02-14 16:52:09,ADM000031,Sertifikat telah diterbitkan secara digital.
PDF007702,TERBIT,DOK009702,SERT/UMKMT/2026/00007702,2024-08-30 18:08:57,2024-09-06 18:08:57,ADM000136,Sertifikat telah diterbitkan secara digital.
PDF007703,TERBIT,DOK009703,SERT/UMKMT/2026/00007703,2024-02-11 21:55:35,2024-02-24 21:55:35,ADM000151,Sertifikat telah diterbitkan secara digital.
PDF007704,DIAJUKAN,,,2024-04-05 22:31:00,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007705,TERBIT,DOK009705,SERT/UMKMT/2026/00007705,2026-05-29 21:34:14,2026-06-05 21:34:14,ADM000020,Sertifikat telah diterbitkan secara digital.
PDF007706,DIBATALKAN,,,2026-03-08 10:31:06,,ADM000177,Pengajuan sertifikat dibatalkan oleh sistem atau admin.
PDF007707,TERBIT,DOK009707,SERT/UMKMT/2026/00007707,2025-03-08 15:05:54,2025-03-22 15:05:54,ADM000160,Sertifikat telah diterbitkan secara digital.
PDF007708,TERBIT,DOK009708,SERT/UMKMT/2026/00007708,2025-12-06 23:28:59,2025-12-08 23:28:59,ADM000031,Sertifikat telah diterbitkan secara digital.
PDF007709,TERBIT,DOK009709,SERT/UMKMT/2026/00007709,2024-10-25 22:18:14,2024-11-02 22:18:14,ADM000189,Sertifikat telah diterbitkan secara digital.
PDF007710,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007711,TERBIT,DOK009711,SERT/UMKMT/2026/00007711,2024-07-16 17:30:37,2024-07-20 17:30:37,ADM000213,Sertifikat telah diterbitkan secara digital.
PDF007712,DITOLAK,,,2024-03-25 18:19:32,,ADM000205,Data peserta perlu diperbaiki.
PDF007713,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007714,TERBIT,DOK009714,SERT/UMKMT/2026/00007714,2025-10-19 02:11:20,2025-10-21 02:11:20,ADM000225,Sertifikat telah diterbitkan secara digital.
PDF007715,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007716,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007717,DIAJUKAN,,,2024-07-08 16:24:53,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007718,DIAJUKAN,,,2024-12-13 07:41:23,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007719,TERBIT,DOK009719,SERT/UMKMT/2026/00007719,2025-01-31 05:25:23,2025-02-08 05:25:23,ADM000134,Sertifikat telah diterbitkan secara digital.
PDF007720,DITOLAK,,,2025-06-02 22:21:11,,ADM000014,Tugas proyek belum diterima.
PDF007721,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007722,TERBIT,DOK009722,SERT/UMKMT/2026/00007722,2024-08-24 12:28:23,2024-09-05 12:28:23,ADM000153,Sertifikat telah diterbitkan secara digital.
PDF007723,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007724,DITOLAK,,,2025-12-21 02:22:36,,ADM000007,Data peserta perlu diperbaiki.
PDF007725,TERBIT,DOK009725,SERT/UMKMT/2026/00007725,2025-06-10 20:10:09,2025-06-17 20:10:09,ADM000131,Sertifikat telah diterbitkan secara digital.
PDF007726,DIAJUKAN,,,2024-06-18 09:46:23,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007727,TERBIT,DOK009727,SERT/UMKMT/2026/00007727,2024-04-14 12:32:58,2024-04-15 12:32:58,ADM000206,Sertifikat telah diterbitkan secara digital.
PDF007728,DIAJUKAN,,,2024-03-25 01:22:42,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007729,DIAJUKAN,,,2024-03-01 17:55:59,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007730,DITOLAK,,,2025-05-04 13:49:37,,ADM000059,Progress pelatihan belum mencapai syarat minimal.
PDF007731,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007732,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007733,TERBIT,DOK009733,SERT/UMKMT/2026/00007733,2025-10-22 02:21:31,2025-10-27 02:21:31,ADM000173,Sertifikat telah diterbitkan secara digital.
PDF007734,DIAJUKAN,,,2025-12-13 02:43:52,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007735,TERBIT,DOK009735,SERT/UMKMT/2026/00007735,2025-02-12 13:29:20,2025-02-17 13:29:20,ADM000231,Sertifikat telah diterbitkan secara digital.
PDF007736,DIAJUKAN,,,2024-05-15 20:50:46,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007737,DITOLAK,,,2026-05-24 16:29:58,,ADM000158,Tugas proyek belum diterima.
PDF007738,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007739,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007740,DIAJUKAN,,,2024-11-18 17:29:29,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007741,TERBIT,DOK009741,SERT/UMKMT/2026/00007741,2024-02-12 16:59:26,2024-02-18 16:59:26,ADM000191,Sertifikat telah diterbitkan secara digital.
PDF007742,TERBIT,DOK009742,SERT/UMKMT/2026/00007742,2024-01-23 07:46:44,2024-02-02 07:46:44,ADM000080,Sertifikat telah diterbitkan secara digital.
PDF007743,DIAJUKAN,,,2025-01-31 15:19:44,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007744,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007745,TERBIT,DOK009745,SERT/UMKMT/2026/00007745,2024-12-29 01:53:18,2025-01-05 01:53:18,ADM000071,Sertifikat telah diterbitkan secara digital.
PDF007746,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007747,TERBIT,DOK009747,SERT/UMKMT/2026/00007747,2025-12-08 05:01:32,2025-12-20 05:01:32,ADM000245,Sertifikat telah diterbitkan secara digital.
PDF007748,TERBIT,DOK009748,SERT/UMKMT/2026/00007748,2026-05-29 17:11:46,2026-05-31 17:11:46,ADM000118,Sertifikat telah diterbitkan secara digital.
PDF007749,TERBIT,DOK009749,SERT/UMKMT/2026/00007749,2025-06-16 11:30:32,2025-06-28 11:30:32,ADM000087,Sertifikat telah diterbitkan secara digital.
PDF007750,TERBIT,DOK009750,SERT/UMKMT/2026/00007750,2025-10-23 19:15:12,2025-10-24 19:15:12,ADM000086,Sertifikat telah diterbitkan secara digital.
PDF007751,DIAJUKAN,,,2026-01-21 23:27:45,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007752,TERBIT,DOK009752,SERT/UMKMT/2026/00007752,2026-05-09 19:54:23,2026-05-15 19:54:23,ADM000208,Sertifikat telah diterbitkan secara digital.
PDF007753,TERBIT,DOK009753,SERT/UMKMT/2026/00007753,2024-02-10 07:28:43,2024-02-22 07:28:43,ADM000136,Sertifikat telah diterbitkan secara digital.
PDF007754,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007755,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007756,TERBIT,DOK009756,SERT/UMKMT/2026/00007756,2025-03-25 02:43:05,2025-04-07 02:43:05,ADM000230,Sertifikat telah diterbitkan secara digital.
PDF007757,TERBIT,DOK009757,SERT/UMKMT/2026/00007757,2024-10-01 20:00:52,2024-10-03 20:00:52,ADM000109,Sertifikat telah diterbitkan secara digital.
PDF007758,DIAJUKAN,,,2024-08-12 14:19:26,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007759,TERBIT,DOK009759,SERT/UMKMT/2026/00007759,2025-06-16 15:03:01,2025-06-26 15:03:01,ADM000108,Sertifikat telah diterbitkan secara digital.
PDF007760,DIAJUKAN,,,2024-01-24 03:10:36,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007761,TERBIT,DOK009761,SERT/UMKMT/2026/00007761,2025-04-03 18:45:56,2025-04-16 18:45:56,ADM000063,Sertifikat telah diterbitkan secara digital.
PDF007762,TERBIT,DOK009762,SERT/UMKMT/2026/00007762,2024-02-03 11:44:03,2024-02-14 11:44:03,ADM000095,Sertifikat telah diterbitkan secara digital.
PDF007763,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007764,TERBIT,DOK009764,SERT/UMKMT/2026/00007764,2024-03-08 23:31:33,2024-03-18 23:31:33,ADM000110,Sertifikat telah diterbitkan secara digital.
PDF007765,DITOLAK,,,2025-02-26 09:43:26,,ADM000148,Tugas proyek belum diterima.
PDF007766,TERBIT,DOK009766,SERT/UMKMT/2026/00007766,2025-12-30 10:25:45,2026-01-10 10:25:45,ADM000051,Sertifikat telah diterbitkan secara digital.
PDF007767,TERBIT,DOK009767,SERT/UMKMT/2026/00007767,2025-08-21 11:16:26,2025-08-29 11:16:26,ADM000185,Sertifikat telah diterbitkan secara digital.
PDF007768,TERBIT,DOK009768,SERT/UMKMT/2026/00007768,2024-09-24 19:00:36,2024-09-28 19:00:36,ADM000020,Sertifikat telah diterbitkan secara digital.
PDF007769,TERBIT,DOK009769,SERT/UMKMT/2026/00007769,2025-02-10 07:12:41,2025-02-11 07:12:41,ADM000018,Sertifikat telah diterbitkan secara digital.
PDF007770,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007771,TERBIT,DOK009771,SERT/UMKMT/2026/00007771,2024-09-19 21:49:16,2024-09-26 21:49:16,ADM000050,Sertifikat telah diterbitkan secara digital.
PDF007772,TERBIT,DOK009772,SERT/UMKMT/2026/00007772,2024-12-11 03:31:51,2024-12-20 03:31:51,ADM000229,Sertifikat telah diterbitkan secara digital.
PDF007773,TERBIT,DOK009773,SERT/UMKMT/2026/00007773,2026-03-14 06:12:05,2026-03-23 06:12:05,ADM000152,Sertifikat telah diterbitkan secara digital.
PDF007774,TERBIT,DOK009774,SERT/UMKMT/2026/00007774,2025-12-10 03:16:55,2025-12-21 03:16:55,ADM000169,Sertifikat telah diterbitkan secara digital.
PDF007775,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007776,DIAJUKAN,,,2025-10-01 04:50:01,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007777,TERBIT,DOK009777,SERT/UMKMT/2026/00007777,2026-03-02 15:57:57,2026-03-16 15:57:57,ADM000019,Sertifikat telah diterbitkan secara digital.
PDF007778,TERBIT,DOK009778,SERT/UMKMT/2026/00007778,2025-06-10 16:07:48,2025-06-17 16:07:48,ADM000191,Sertifikat telah diterbitkan secara digital.
PDF007779,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007780,TERBIT,DOK009780,SERT/UMKMT/2026/00007780,2025-03-10 20:20:56,2025-03-20 20:20:56,ADM000160,Sertifikat telah diterbitkan secara digital.
PDF007781,TERBIT,DOK009781,SERT/UMKMT/2026/00007781,2024-09-21 23:53:06,2024-09-27 23:53:06,ADM000085,Sertifikat telah diterbitkan secara digital.
PDF007782,TERBIT,DOK009782,SERT/UMKMT/2026/00007782,2026-01-05 06:07:32,2026-01-10 06:07:32,ADM000191,Sertifikat telah diterbitkan secara digital.
PDF007783,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007784,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007785,DIAJUKAN,,,2025-11-05 14:10:39,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007786,TERBIT,DOK009786,SERT/UMKMT/2026/00007786,2024-04-23 02:48:18,2024-04-30 02:48:18,ADM000157,Sertifikat telah diterbitkan secara digital.
PDF007787,DIBATALKAN,,,2024-10-17 06:24:22,,ADM000217,Pengajuan sertifikat dibatalkan oleh sistem atau admin.
PDF007788,TERBIT,DOK009788,SERT/UMKMT/2026/00007788,2025-08-12 06:04:18,2025-08-13 06:04:18,ADM000037,Sertifikat telah diterbitkan secara digital.
PDF007789,DIAJUKAN,,,2026-01-01 15:03:35,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007790,TERBIT,DOK009790,SERT/UMKMT/2026/00007790,2024-03-26 06:24:57,2024-04-01 06:24:57,ADM000161,Sertifikat telah diterbitkan secara digital.
PDF007791,TERBIT,DOK009791,SERT/UMKMT/2026/00007791,2024-06-17 18:50:18,2024-06-26 18:50:18,ADM000131,Sertifikat telah diterbitkan secara digital.
PDF007792,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007793,TERBIT,DOK009793,SERT/UMKMT/2026/00007793,2025-05-27 05:59:53,2025-06-05 05:59:53,ADM000238,Sertifikat telah diterbitkan secara digital.
PDF007794,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007795,DIAJUKAN,,,2025-11-26 14:30:10,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007796,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007797,TERBIT,DOK009797,SERT/UMKMT/2026/00007797,2025-10-03 12:54:20,2025-10-04 12:54:20,ADM000027,Sertifikat telah diterbitkan secara digital.
PDF007798,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007799,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007800,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007801,TERBIT,DOK009801,SERT/UMKMT/2026/00007801,2025-09-13 11:51:41,2025-09-24 11:51:41,ADM000162,Sertifikat telah diterbitkan secara digital.
PDF007802,TERBIT,DOK009802,SERT/UMKMT/2026/00007802,2025-03-11 03:46:41,2025-03-18 03:46:41,ADM000190,Sertifikat telah diterbitkan secara digital.
PDF007803,DIAJUKAN,,,2024-12-07 02:23:42,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007804,TERBIT,DOK009804,SERT/UMKMT/2026/00007804,2024-06-23 09:08:22,2024-07-07 09:08:22,ADM000004,Sertifikat telah diterbitkan secara digital.
PDF007805,TERBIT,DOK009805,SERT/UMKMT/2026/00007805,2024-04-06 07:21:56,2024-04-14 07:21:56,ADM000090,Sertifikat telah diterbitkan secara digital.
PDF007806,TERBIT,DOK009806,SERT/UMKMT/2026/00007806,2024-10-27 23:21:10,2024-10-28 23:21:10,ADM000004,Sertifikat telah diterbitkan secara digital.
PDF007807,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007808,TERBIT,DOK009808,SERT/UMKMT/2026/00007808,2025-04-12 23:12:58,2025-04-24 23:12:58,ADM000154,Sertifikat telah diterbitkan secara digital.
PDF007809,DIAJUKAN,,,2025-01-12 12:02:10,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007810,TERBIT,DOK009810,SERT/UMKMT/2026/00007810,2025-10-19 20:55:26,2025-11-01 20:55:26,ADM000105,Sertifikat telah diterbitkan secara digital.
PDF007811,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007812,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007813,TERBIT,DOK009813,SERT/UMKMT/2026/00007813,2024-11-16 17:12:29,2024-11-25 17:12:29,ADM000084,Sertifikat telah diterbitkan secara digital.
PDF007814,TERBIT,DOK009814,SERT/UMKMT/2026/00007814,2024-08-05 20:56:02,2024-08-15 20:56:02,ADM000247,Sertifikat telah diterbitkan secara digital.
PDF007815,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007816,TERBIT,DOK009816,SERT/UMKMT/2026/00007816,2026-05-09 16:07:33,2026-05-19 16:07:33,ADM000093,Sertifikat telah diterbitkan secara digital.
PDF007817,DIAJUKAN,,,2025-09-19 06:33:03,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007818,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007819,TERBIT,DOK009819,SERT/UMKMT/2026/00007819,2024-05-06 12:09:50,2024-05-08 12:09:50,ADM000194,Sertifikat telah diterbitkan secara digital.
PDF007820,TERBIT,DOK009820,SERT/UMKMT/2026/00007820,2024-08-14 05:52:51,2024-08-28 05:52:51,ADM000152,Sertifikat telah diterbitkan secara digital.
PDF007821,TERBIT,DOK009821,SERT/UMKMT/2026/00007821,2025-11-29 05:45:51,2025-12-10 05:45:51,ADM000071,Sertifikat telah diterbitkan secara digital.
PDF007822,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007823,DIAJUKAN,,,2024-06-23 13:31:07,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007824,DITOLAK,,,2024-08-16 21:54:08,,ADM000216,Tugas proyek belum diterima.
PDF007825,DIAJUKAN,,,2025-01-17 14:40:34,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007826,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF007827,DIAJUKAN,,,2024-04-24 16:22:08,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF007828,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
