umkm_id,status_perkembangan_id,laba_harian,jumlah_produk,created_at
UMK002466,NAIK,127000,6,2026-05-30 03:21:00
UMK002467,STABIL,2365000,3,2026-05-30 04:39:00
UMK002468,STABIL,324000,2,2026-05-30 05:55:00
UMK002469,STABIL,142000,4,2026-05-30 08:21:00
UMK002470,STABIL,432000,6,2026-05-30 05:24:00
UMK002471,STABIL,626000,2,2026-05-30 07:19:00
UMK002472,STABIL,434000,3,2026-05-30 01:13:00
UMK002473,STABIL,1441000,3,2026-05-30 07:39:00
UMK002474,STABIL,176000,2,2026-05-30 07:44:00
UMK002475,STABIL,616000,2,2026-05-30 02:28:00
UMK002476,NAIK,332000,5,2026-05-30 02:11:00
UMK002477,EKSPANSI,612000,6,2026-05-30 08:34:00
UMK002478,NAIK,779000,5,2026-05-30 01:03:00
UMK002479,STABIL,225000,2,2026-05-30 08:45:00
UMK002480,STABIL,277000,3,2026-05-30 09:29:00
UMK002481,STABIL,1184000,3,2026-05-30 07:22:00
UMK002482,NAIK,281000,5,2026-05-30 01:11:00
UMK002483,STABIL,219000,5,2026-05-30 04:58:00
UMK002484,NAIK,634000,5,2026-05-30 04:01:00
UMK002485,STABIL,295000,7,2026-05-30 01:15:00
UMK002486,NAIK,2223000,6,2026-05-30 09:03:00
UMK002487,STABIL,874000,1,2026-05-30 07:30:00
UMK002488,STABIL,157000,4,2026-05-30 04:25:00
UMK002489,STABIL,542000,3,2026-05-30 04:36:00
UMK002490,STABIL,309000,2,2026-05-30 08:17:00
UMK002491,STABIL,221000,4,2026-05-30 01:42:00
UMK002492,STABIL,171000,2,2026-05-30 07:18:00
UMK002493,EKSPANSI,375000,4,2026-05-30 05:15:00
UMK002494,EKSPANSI,1048000,6,2026-05-30 07:41:00
UMK002495,STABIL,782000,4,2026-05-30 04:57:00
UMK002496,NAIK,276000,4,2026-05-30 02:45:00
UMK002497,STABIL,457000,3,2026-05-30 04:56:00
UMK002498,STABIL,201000,2,2026-05-30 02:03:00
UMK002499,NAIK,119000,1,2026-05-30 05:40:00
UMK002500,STABIL,62000,4,2026-05-30 04:12:00
UMK002501,EKSPANSI,820000,8,2026-05-30 01:21:00
UMK002502,NAIK,419000,5,2026-05-30 04:26:00
UMK002503,STABIL,87000,5,2026-05-30 05:05:00
UMK002504,NAIK,740000,5,2026-05-30 04:06:00
UMK002505,NAIK,666000,2,2026-05-30 06:48:00
UMK002506,NAIK,250000,6,2026-05-30 06:10:00
UMK002507,STABIL,256000,5,2026-05-30 09:11:00
UMK002508,STABIL,354000,7,2026-05-30 03:40:00
UMK002509,STABIL,418000,3,2026-05-30 04:22:00
UMK002510,STABIL,533000,5,2026-05-30 05:59:00
UMK002511,STABIL,106000,6,2026-05-30 08:12:00
UMK002512,STABIL,612000,6,2026-05-30 07:16:00
UMK002513,STABIL,324000,5,2026-05-30 06:28:00
UMK002514,STABIL,359000,3,2026-05-30 03:46:00
UMK002515,STABIL,191000,2,2026-05-30 05:25:00
UMK002516,STABIL,938000,7,2026-05-30 08:41:00
UMK002517,EKSPANSI,363000,4,2026-05-30 05:53:00
UMK002518,STABIL,641000,4,2026-05-30 07:05:00
UMK002519,STABIL,317000,6,2026-05-30 06:12:00
UMK002520,NAIK,1104000,5,2026-05-30 09:34:00
UMK002521,STABIL,274000,4,2026-05-30 08:25:00
UMK002522,BERISIKO,82212,1,2026-05-30 07:02:00
UMK002523,STABIL,603000,5,2026-05-30 09:58:00
UMK002524,STABIL,186000,6,2026-05-30 01:16:00
UMK002525,STABIL,3647000,6,2026-05-30 07:16:00
UMK002526,NAIK,508000,3,2026-05-30 04:08:00
UMK002527,STABIL,361000,5,2026-05-30 08:57:00
UMK002528,STABIL,200000,2,2026-05-30 05:40:00
UMK002529,STABIL,281000,5,2026-05-30 03:48:00
UMK002530,STABIL,1144000,6,2026-05-30 04:17:00
UMK002531,TURUN,116000,6,2026-05-30 09:56:00
UMK002532,STABIL,147000,2,2026-05-30 02:35:00
UMK002533,NAIK,575000,3,2026-05-30 07:17:00
UMK002534,NAIK,1039000,3,2026-05-30 06:08:00
UMK002535,NAIK,551000,5,2026-05-30 02:14:00
UMK002536,NAIK,820000,6,2026-05-30 01:58:00
UMK002537,STABIL,491000,6,2026-05-30 03:26:00
UMK002538,STABIL,297000,5,2026-05-30 04:44:00
UMK002539,STABIL,150000,6,2026-05-30 07:10:00
UMK002540,NAIK,297000,5,2026-05-30 07:47:00
UMK002541,NAIK,435000,2,2026-05-30 07:06:00
UMK002542,STABIL,404000,5,2026-05-30 04:12:00
UMK002543,STABIL,380000,5,2026-05-30 04:28:00
UMK002544,NAIK,426000,5,2026-05-30 05:35:00
UMK002545,STABIL,120000,5,2026-05-30 09:38:00
UMK002546,STABIL,1392000,4,2026-05-30 08:24:00
UMK002547,STABIL,349000,3,2026-05-30 06:21:00
UMK002548,EKSPANSI,435000,4,2026-05-30 03:51:00
UMK002549,STABIL,1891000,4,2026-05-30 01:38:00
UMK002550,STABIL,328000,2,2026-05-30 01:15:00
UMK002551,STABIL,645000,7,2026-05-30 04:31:00
UMK002552,EKSPANSI,738000,6,2026-05-30 05:50:00
UMK002553,STABIL,695000,4,2026-05-30 06:02:00
UMK002554,STABIL,205000,5,2026-05-30 06:45:00
UMK002555,NAIK,881000,7,2026-05-30 05:35:00
UMK002556,STABIL,551000,3,2026-05-30 08:45:00
UMK002557,STABIL,191000,2,2026-05-30 07:44:00
UMK002558,STABIL,543000,5,2026-05-30 07:12:00
UMK002559,STABIL,411000,2,2026-05-30 03:40:00
UMK002560,NAIK,2684000,5,2026-05-30 02:38:00
UMK002561,STABIL,269000,3,2026-05-30 07:30:00
UMK002562,NAIK,471000,4,2026-05-30 07:41:00
UMK002563,STABIL,567000,2,2026-05-30 06:16:00
UMK002564,NAIK,1396000,3,2026-05-30 08:32:00
UMK002565,NAIK,3354000,5,2026-05-30 04:33:00
UMK002566,NAIK,610000,6,2026-05-30 07:43:00
UMK002567,STABIL,244000,4,2026-05-30 04:32:00
UMK002568,NAIK,291000,4,2026-05-30 02:28:00
UMK002569,STABIL,184000,6,2026-05-30 09:02:00
UMK002570,STABIL,2254000,5,2026-05-30 02:49:00
UMK002571,NAIK,472000,2,2026-05-30 01:44:00
UMK002572,STABIL,381000,3,2026-05-30 01:19:00
UMK002573,NAIK,329000,6,2026-05-30 05:07:00
UMK002574,STABIL,276000,5,2026-05-30 02:40:00
UMK002575,NAIK,120000,3,2026-05-30 04:22:00
UMK002576,NAIK,1530000,4,2026-05-30 07:09:00
UMK002577,STABIL,84000,5,2026-05-30 08:13:00
UMK002578,STABIL,831000,5,2026-05-30 03:13:00
UMK002579,NAIK,2003000,2,2026-05-30 06:06:00
UMK002580,NAIK,734000,5,2026-05-30 02:24:00
UMK002581,STABIL,1648000,3,2026-05-30 02:43:00
UMK002582,STABIL,366000,4,2026-05-30 04:04:00
UMK002583,STABIL,484000,2,2026-05-30 08:05:00
UMK002584,STABIL,310000,4,2026-05-30 01:21:00
UMK002585,STABIL,294000,5,2026-05-30 03:07:00
UMK002586,NAIK,250000,5,2026-05-30 02:26:00
UMK002587,NAIK,547000,5,2026-05-30 04:08:00
UMK002588,STABIL,95000,2,2026-05-30 01:59:00
UMK002589,STABIL,652000,6,2026-05-30 07:05:00
UMK002590,NAIK,404000,1,2026-05-30 06:16:00
UMK002591,STABIL,126000,4,2026-05-30 02:55:00
UMK002592,NAIK,1434000,4,2026-05-30 09:48:00
UMK002593,STABIL,807000,5,2026-05-30 04:23:00
UMK002594,NAIK,975000,4,2026-05-30 04:01:00
UMK002595,BERISIKO,34104,5,2026-05-30 06:31:00
UMK002596,STABIL,1336000,3,2026-05-30 09:50:00
UMK002597,STABIL,1540000,6,2026-05-30 07:33:00
UMK002598,STABIL,274000,4,2026-05-30 09:25:00
UMK002599,STABIL,464000,6,2026-05-30 01:53:00
UMK002600,STABIL,136000,5,2026-05-30 09:00:00
UMK002601,STABIL,496000,6,2026-05-30 02:14:00
UMK002602,STABIL,1599000,2,2026-05-30 09:24:00
UMK002603,STABIL,61000,4,2026-05-30 01:15:00
UMK002604,STABIL,1306000,6,2026-05-30 03:21:00
UMK002605,NAIK,494000,4,2026-05-30 03:04:00
UMK002606,STABIL,262000,4,2026-05-30 06:44:00
UMK002607,STABIL,266000,3,2026-05-30 02:10:00
UMK002608,NAIK,1226000,3,2026-05-30 04:25:00
UMK002609,STABIL,366000,3,2026-05-30 04:14:00
UMK002610,STABIL,443000,2,2026-05-30 05:46:00
UMK002611,STABIL,870000,3,2026-05-30 03:26:00
UMK002612,NAIK,763000,4,2026-05-30 09:07:00
UMK002613,EKSPANSI,356000,4,2026-05-30 01:01:00
UMK002614,NAIK,557000,3,2026-05-30 08:59:00
UMK002615,NAIK,154000,5,2026-05-30 06:21:00
UMK002616,STABIL,319000,1,2026-05-30 02:04:00
UMK002617,STABIL,493000,6,2026-05-30 09:24:00
UMK002618,STABIL,580000,3,2026-05-30 02:27:00
UMK002619,STABIL,44285,5,2026-05-30 08:24:00
UMK002620,STABIL,126000,5,2026-05-30 05:20:00
UMK002621,NAIK,383000,6,2026-05-30 08:01:00
UMK002622,NAIK,355000,4,2026-05-30 08:53:00
UMK002623,STABIL,301000,4,2026-05-30 03:57:00
UMK002624,NAIK,701000,6,2026-05-30 07:51:00
UMK002625,STABIL,858000,3,2026-05-30 07:21:00
UMK002626,NAIK,253000,5,2026-05-30 02:54:00
UMK002627,STABIL,200000,5,2026-05-30 09:31:00
UMK002628,STABIL,267000,3,2026-05-30 08:48:00
UMK002629,NAIK,599000,6,2026-05-30 04:31:00
UMK002630,STABIL,1027000,4,2026-05-30 01:17:00
UMK002631,NAIK,242000,3,2026-05-30 05:33:00
UMK002632,STABIL,84000,4,2026-05-30 03:48:00
UMK002633,STABIL,217000,3,2026-05-30 04:26:00
UMK002634,STABIL,309000,6,2026-05-30 04:53:00
UMK002635,NAIK,2018000,2,2026-05-30 05:49:00
UMK002636,EKSPANSI,179000,2,2026-05-30 04:12:00
UMK002637,STABIL,266000,2,2026-05-30 04:26:00
UMK002638,NAIK,178000,4,2026-05-30 08:38:00
UMK002639,STABIL,700000,3,2026-05-30 05:20:00
UMK002640,STABIL,215000,1,2026-05-30 04:01:00
UMK002641,STABIL,96000,4,2026-05-30 04:06:00
UMK002642,STABIL,157000,3,2026-05-30 02:29:00
UMK002643,NAIK,661000,7,2026-05-30 08:59:00
UMK002644,STABIL,1888000,4,2026-05-30 03:24:00
UMK002645,STABIL,230000,6,2026-05-30 01:11:00
UMK002646,STABIL,124000,5,2026-05-30 03:33:00
UMK002647,STABIL,404000,5,2026-05-30 06:06:00
UMK002648,STABIL,619000,2,2026-05-30 04:10:00
UMK002649,STABIL,329000,1,2026-05-30 02:46:00
UMK002650,NAIK,360000,6,2026-05-30 09:05:00
UMK002651,NAIK,194000,6,2026-05-30 06:58:00
UMK002652,STABIL,959000,3,2026-05-30 07:14:00
UMK002653,STABIL,851000,4,2026-05-30 01:37:00
UMK002654,STABIL,537000,4,2026-05-30 02:37:00
UMK002655,EKSPANSI,234000,6,2026-05-30 08:43:00
UMK002656,STABIL,77000,7,2026-05-30 09:09:00
UMK002657,STABIL,118000,2,2026-05-30 04:12:00
UMK002658,STABIL,184000,3,2026-05-30 09:45:00
UMK002659,STABIL,346000,2,2026-05-30 02:58:00
UMK002660,STABIL,401000,6,2026-05-30 01:12:00
UMK002661,STABIL,249000,6,2026-05-30 07:40:00
UMK002662,STABIL,218000,5,2026-05-30 09:34:00
UMK002663,STABIL,162000,4,2026-05-30 09:10:00
UMK002664,EKSPANSI,912000,4,2026-05-30 02:02:00
UMK002665,STABIL,230000,6,2026-05-30 01:48:00
UMK002666,STABIL,356000,7,2026-05-30 04:58:00
UMK002667,STABIL,729000,6,2026-05-30 03:19:00
UMK002668,EKSPANSI,502000,6,2026-05-30 06:56:00
UMK002669,EKSPANSI,437000,4,2026-05-30 01:53:00
UMK002670,STABIL,702000,3,2026-05-30 06:25:00
UMK002671,STABIL,251000,6,2026-05-30 07:22:00
UMK002672,STABIL,246000,5,2026-05-30 06:49:00
UMK002673,NAIK,1042000,5,2026-05-30 04:48:00
UMK002674,NAIK,231000,3,2026-05-30 08:06:00
UMK002675,STABIL,258000,3,2026-05-30 04:17:00
UMK002676,STABIL,518000,3,2026-05-30 01:04:00
UMK002677,EKSPANSI,476000,6,2026-05-30 03:38:00
UMK002678,STABIL,122000,2,2026-05-30 04:56:00
UMK002679,STABIL,612000,2,2026-05-30 07:43:00
UMK002680,STABIL,241000,2,2026-05-30 06:37:00
UMK002681,STABIL,406000,4,2026-05-30 09:21:00
UMK002682,TURUN,495000,5,2026-05-30 04:35:00
UMK002683,STABIL,105000,5,2026-05-30 07:39:00
UMK002684,STABIL,291000,5,2026-05-30 02:01:00
UMK002685,NAIK,437000,5,2026-05-30 03:52:00
UMK002686,STABIL,129000,5,2026-05-30 01:19:00
UMK002687,NAIK,3291000,7,2026-05-30 06:52:00
UMK002688,STABIL,179000,6,2026-05-30 01:55:00
UMK002689,STABIL,187000,2,2026-05-30 04:45:00
UMK002690,STABIL,325000,5,2026-05-30 06:32:00
UMK002691,NAIK,322000,4,2026-05-30 07:21:00
UMK002692,STABIL,95000,3,2026-05-30 01:23:00
UMK002693,STABIL,92000,4,2026-05-30 07:52:00
UMK002694,STABIL,858000,4,2026-05-30 07:09:00
UMK002695,STABIL,271000,5,2026-05-30 06:17:00
UMK002696,STABIL,587000,5,2026-05-30 03:58:00
UMK002697,STABIL,298000,2,2026-05-30 09:31:00
UMK002698,STABIL,246000,4,2026-05-30 07:10:00
UMK002699,NAIK,1893000,5,2026-05-30 05:11:00
UMK002700,NAIK,335000,1,2026-05-30 04:30:00
UMK002701,STABIL,449000,3,2026-05-30 05:30:00
UMK002702,STABIL,1465000,6,2026-05-30 03:09:00
UMK002703,STABIL,191000,6,2026-05-30 02:43:00
UMK002704,STABIL,598000,2,2026-05-30 03:13:00
UMK002705,STABIL,133000,3,2026-05-30 04:09:00
UMK002706,STABIL,1633000,4,2026-05-30 06:33:00
UMK002707,STABIL,269000,2,2026-05-30 08:15:00
UMK002708,STABIL,316000,5,2026-05-30 06:53:00
UMK002709,STABIL,433000,4,2026-05-30 04:18:00
UMK002710,STABIL,344000,6,2026-05-30 02:00:00
UMK002711,STABIL,661000,6,2026-05-30 09:25:00
UMK002712,STABIL,346000,4,2026-05-30 02:14:00
UMK002713,STABIL,599000,3,2026-05-30 01:01:00
UMK002714,STABIL,608000,4,2026-05-30 03:04:00
UMK002715,NAIK,694000,4,2026-05-30 06:00:00
UMK002716,TURUN,53558,2,2026-05-30 06:43:00
UMK002717,STABIL,383000,6,2026-05-30 03:04:00
UMK002718,STABIL,266000,5,2026-05-30 05:22:00
UMK002719,STABIL,745000,5,2026-05-30 07:14:00
UMK002720,STABIL,271000,3,2026-05-30 06:51:00
UMK002721,NAIK,236000,2,2026-05-30 02:16:00
UMK002722,STABIL,340000,3,2026-05-30 09:44:00
UMK002723,EKSPANSI,412000,8,2026-05-30 05:53:00
UMK002724,STABIL,1015000,2,2026-05-30 01:23:00
UMK002725,STABIL,173000,4,2026-05-30 04:05:00
UMK002726,STABIL,295000,3,2026-05-30 08:39:00
UMK002727,STABIL,325000,6,2026-05-30 07:14:00
UMK002728,STABIL,265000,5,2026-05-30 06:31:00
UMK002729,STABIL,211000,5,2026-05-30 05:09:00
UMK002730,STABIL,257000,4,2026-05-30 05:54:00
UMK002731,STABIL,130000,5,2026-05-30 08:54:00
UMK002732,STABIL,201000,6,2026-05-30 05:03:00
UMK002733,STABIL,330000,5,2026-05-30 05:22:00
UMK002734,STABIL,212000,7,2026-05-30 03:11:00
UMK002735,NAIK,774000,4,2026-05-30 01:35:00
UMK002736,STABIL,2122000,3,2026-05-30 09:39:00
UMK002737,NAIK,423000,6,2026-05-30 08:45:00
UMK002738,STABIL,656000,4,2026-05-30 07:33:00
UMK002739,STABIL,213000,3,2026-05-30 05:11:00
UMK002740,EKSPANSI,1766000,6,2026-05-30 04:29:00
UMK002741,NAIK,731000,4,2026-05-30 08:32:00
UMK002742,STABIL,262000,4,2026-05-30 01:18:00
UMK002743,STABIL,286000,4,2026-05-30 06:47:00
UMK002744,STABIL,247000,2,2026-05-30 02:46:00
UMK002745,STABIL,301000,6,2026-05-30 01:07:00
UMK002746,STABIL,237000,4,2026-05-30 08:45:00
UMK002747,STABIL,367000,3,2026-05-30 07:32:00
UMK002748,STABIL,66000,2,2026-05-30 08:43:00
UMK002749,STABIL,209000,4,2026-05-30 06:30:00
UMK002750,STABIL,164000,6,2026-05-30 07:10:00
UMK002751,NAIK,362000,3,2026-05-30 07:43:00
UMK002752,STABIL,257000,6,2026-05-30 01:57:00
UMK002753,NAIK,293000,2,2026-05-30 01:44:00
UMK002754,STABIL,144000,3,2026-05-30 08:33:00
UMK002755,EKSPANSI,679000,6,2026-05-30 08:42:00
UMK002756,STABIL,407000,3,2026-05-30 07:33:00
UMK002757,STABIL,580000,3,2026-05-30 05:13:00
UMK002758,STABIL,314000,4,2026-05-30 07:28:00
UMK002759,NAIK,3922000,6,2026-05-30 09:05:00
UMK002760,STABIL,390000,1,2026-05-30 06:00:00
UMK002761,STABIL,119000,4,2026-05-30 02:33:00
UMK002762,STABIL,225000,5,2026-05-30 09:35:00
UMK002763,STABIL,837000,3,2026-05-30 03:19:00
UMK002764,NAIK,482000,7,2026-05-30 08:24:00
UMK002765,STABIL,382000,3,2026-05-30 07:02:00
UMK002766,STABIL,162000,3,2026-05-30 05:25:00
UMK002767,STABIL,333000,3,2026-05-30 02:22:00
UMK002768,TURUN,47882,3,2026-05-30 05:24:00
UMK002769,STABIL,241000,2,2026-05-30 01:41:00
UMK002770,STABIL,821000,2,2026-05-30 07:18:00
UMK002771,STABIL,191000,6,2026-05-30 08:37:00
UMK002772,STABIL,236000,7,2026-05-30 08:46:00
UMK002773,STABIL,1417000,6,2026-05-30 02:23:00
UMK002774,EKSPANSI,569000,2,2026-05-30 02:49:00
UMK002775,STABIL,712000,4,2026-05-30 04:23:00
UMK002776,STABIL,436000,4,2026-05-30 09:51:00
UMK002777,STABIL,212000,4,2026-05-30 08:34:00
UMK002778,EKSPANSI,215000,2,2026-05-30 09:38:00
UMK002779,STABIL,84000,6,2026-05-30 07:38:00
UMK002780,STABIL,106000,5,2026-05-30 07:32:00
UMK002781,EKSPANSI,516000,2,2026-05-30 03:08:00
UMK002782,NAIK,204000,2,2026-05-30 07:53:00
UMK002783,NAIK,722000,4,2026-05-30 04:34:00
UMK002784,STABIL,284000,4,2026-05-30 04:41:00
UMK002785,STABIL,3853000,4,2026-05-30 06:42:00
UMK002786,STABIL,348000,3,2026-05-30 05:41:00
UMK002787,STABIL,211000,6,2026-05-30 01:47:00
UMK002788,STABIL,3499000,5,2026-05-30 08:56:00
UMK002789,NAIK,270000,4,2026-05-30 09:17:00
UMK002790,STABIL,207000,2,2026-05-30 04:23:00
UMK002791,STABIL,466000,4,2026-05-30 04:23:00
UMK002792,EKSPANSI,713000,8,2026-05-30 02:15:00
UMK002793,STABIL,129000,6,2026-05-30 03:35:00
UMK002794,NAIK,589000,6,2026-05-30 09:17:00
UMK002795,STABIL,407000,4,2026-05-30 01:20:00
UMK002796,STABIL,92000,6,2026-05-30 08:24:00
UMK002797,STABIL,145000,3,2026-05-30 05:22:00
UMK002798,NAIK,436000,5,2026-05-30 05:57:00
UMK002799,NAIK,1319000,4,2026-05-30 04:09:00
UMK002800,STABIL,327000,6,2026-05-30 02:55:00
UMK002801,STABIL,78000,6,2026-05-30 04:53:00
UMK002802,STABIL,1424000,6,2026-05-30 08:46:00
UMK002803,STABIL,161000,4,2026-05-30 04:22:00
UMK002804,NAIK,1186000,4,2026-05-30 04:14:00
UMK002805,NAIK,861000,3,2026-05-30 03:59:00
UMK002806,EKSPANSI,220000,6,2026-05-30 03:33:00
UMK002807,NAIK,1175000,5,2026-05-30 09:48:00
UMK002808,STABIL,551000,5,2026-05-30 07:28:00
UMK002809,STABIL,293000,5,2026-05-30 07:44:00
UMK002810,STABIL,358000,2,2026-05-30 03:00:00
UMK002811,STABIL,302000,4,2026-05-30 07:53:00
UMK002812,NAIK,125000,7,2026-05-30 02:13:00
UMK002813,STABIL,43061,5,2026-05-30 04:35:00
UMK002814,STABIL,1082000,5,2026-05-30 07:44:00
UMK002815,BERISIKO,684000,2,2026-05-30 08:43:00
UMK002816,TURUN,166000,4,2026-05-30 07:17:00
UMK002817,STABIL,160000,6,2026-05-30 09:16:00
UMK002818,STABIL,374000,1,2026-05-30 08:53:00
UMK002819,EKSPANSI,663000,4,2026-05-30 08:20:00
UMK002820,STABIL,246000,1,2026-05-30 07:46:00
UMK002821,STABIL,294000,4,2026-05-30 03:13:00
UMK002822,STABIL,510000,5,2026-05-30 06:19:00
UMK002823,EKSPANSI,221000,6,2026-05-30 04:12:00
UMK002824,STABIL,348000,6,2026-05-30 05:14:00
UMK002825,STABIL,1175000,4,2026-05-30 01:34:00
UMK002826,STABIL,335000,4,2026-05-30 03:44:00
UMK002827,EKSPANSI,729000,6,2026-05-30 07:36:00
UMK002828,EKSPANSI,137000,2,2026-05-30 08:58:00
UMK002829,STABIL,203000,5,2026-05-30 07:39:00
UMK002830,STABIL,260000,6,2026-05-30 02:04:00
UMK002831,STABIL,112000,4,2026-05-30 09:44:00
UMK002832,STABIL,427000,3,2026-05-30 04:36:00
UMK002833,STABIL,389000,4,2026-05-30 07:53:00
UMK002834,STABIL,422000,4,2026-05-30 06:14:00
UMK002835,NAIK,828000,5,2026-05-30 08:05:00
UMK002836,STABIL,104000,7,2026-05-30 01:32:00
UMK002837,STABIL,337000,4,2026-05-30 04:43:00
UMK002838,STABIL,361000,3,2026-05-30 06:59:00
UMK002839,STABIL,527000,3,2026-05-30 03:22:00
UMK002840,STABIL,272000,5,2026-05-30 08:10:00
UMK002841,NAIK,264000,3,2026-05-30 06:22:00
UMK002842,STABIL,324000,7,2026-05-30 06:35:00
UMK002843,STABIL,229000,4,2026-05-30 04:19:00
UMK002844,STABIL,125000,5,2026-05-30 06:28:00
UMK002845,STABIL,140000,5,2026-05-30 02:57:00
UMK002846,STABIL,193000,4,2026-05-30 09:26:00
UMK002847,NAIK,463000,3,2026-05-30 06:52:00
UMK002848,STABIL,344000,3,2026-05-30 05:04:00
UMK002849,STABIL,296000,4,2026-05-30 03:55:00
UMK002850,NAIK,487000,6,2026-05-30 02:25:00
UMK002851,NAIK,164000,3,2026-05-30 03:38:00
UMK002852,STABIL,805000,4,2026-05-30 09:48:00
UMK002853,STABIL,210000,2,2026-05-30 08:46:00
UMK002854,NAIK,594000,7,2026-05-30 05:58:00
UMK002855,STABIL,135000,1,2026-05-30 02:18:00
UMK002856,STABIL,376000,2,2026-05-30 07:44:00
UMK002857,STABIL,668000,6,2026-05-30 02:32:00
UMK002858,EKSPANSI,756000,8,2026-05-30 08:47:00
UMK002859,STABIL,148000,6,2026-05-30 05:08:00
UMK002860,STABIL,184000,4,2026-05-30 05:54:00
UMK002861,NAIK,1289000,5,2026-05-30 08:04:00
UMK002862,STABIL,431000,3,2026-05-30 09:19:00
UMK002863,STABIL,420000,5,2026-05-30 05:24:00
UMK002864,STABIL,270000,7,2026-05-30 03:17:00
UMK002865,NAIK,735000,5,2026-05-30 03:14:00
UMK002866,STABIL,532000,4,2026-05-30 01:14:00
UMK002867,NAIK,443000,5,2026-05-30 08:15:00
UMK002868,EKSPANSI,279000,8,2026-05-30 06:54:00
UMK002869,STABIL,216000,3,2026-05-30 08:30:00
UMK002870,STABIL,310000,4,2026-05-30 01:07:00
UMK002871,STABIL,476000,7,2026-05-30 06:51:00
UMK002872,STABIL,518000,5,2026-05-30 06:10:00
UMK002873,STABIL,230000,6,2026-05-30 06:57:00
UMK002874,STABIL,835000,4,2026-05-30 03:09:00
UMK002875,NAIK,438000,3,2026-05-30 06:43:00
UMK002876,STABIL,396000,3,2026-05-30 09:31:00
UMK002877,STABIL,265000,7,2026-05-30 03:31:00
UMK002878,STABIL,500000,2,2026-05-30 07:51:00
UMK002879,NAIK,295000,4,2026-05-30 09:46:00
UMK002880,STABIL,271000,6,2026-05-30 08:38:00
UMK002881,NAIK,622000,4,2026-05-30 03:52:00
UMK002882,STABIL,2647000,5,2026-05-30 07:37:00
UMK002883,STABIL,81000,2,2026-05-30 02:57:00
UMK002884,STABIL,1073000,5,2026-05-30 09:48:00
UMK002885,STABIL,467000,5,2026-05-30 08:34:00
UMK002886,STABIL,109000,3,2026-05-30 04:43:00
UMK002887,NAIK,568000,3,2026-05-30 01:10:00
UMK002888,NAIK,516000,5,2026-05-30 04:57:00
UMK002889,STABIL,80000,3,2026-05-30 03:34:00
UMK002890,EKSPANSI,197000,6,2026-05-30 10:00:00
UMK002891,STABIL,236000,6,2026-05-30 04:35:00
UMK002892,STABIL,78000,2,2026-05-30 02:12:00
UMK002893,STABIL,648000,5,2026-05-30 06:35:00
UMK002894,STABIL,75000,2,2026-05-30 03:22:00
UMK002895,STABIL,1001000,4,2026-05-30 04:24:00
UMK002896,STABIL,242000,4,2026-05-30 06:40:00
UMK002897,NAIK,1907000,6,2026-05-30 08:50:00
UMK002898,NAIK,200000,5,2026-05-30 01:25:00
UMK002899,STABIL,272000,6,2026-05-30 07:57:00
UMK002900,STABIL,1302000,5,2026-05-30 02:22:00
UMK002901,STABIL,122000,6,2026-05-30 04:25:00
UMK002902,NAIK,135000,7,2026-05-30 08:30:00
UMK002903,STABIL,236000,5,2026-05-30 09:18:00
UMK002904,STABIL,217000,4,2026-05-30 03:23:00
UMK002905,STABIL,896000,4,2026-05-30 01:52:00
UMK002906,STABIL,461000,2,2026-05-30 07:16:00
UMK002907,STABIL,392000,3,2026-05-30 03:00:00
UMK002908,STABIL,141000,6,2026-05-30 09:13:00
UMK002909,STABIL,315000,6,2026-05-30 01:07:00
UMK002910,TURUN,60752,3,2026-05-30 05:16:00
UMK002911,STABIL,56000,3,2026-05-30 07:07:00
UMK002912,NAIK,396000,5,2026-05-30 02:39:00
UMK002913,STABIL,288000,2,2026-05-30 06:32:00
UMK002914,STABIL,208000,5,2026-05-30 09:16:00
UMK002915,STABIL,300000,3,2026-05-30 06:25:00
UMK002916,NAIK,235000,6,2026-05-30 01:23:00
UMK002917,STABIL,200000,5,2026-05-30 06:04:00
UMK002918,STABIL,277000,2,2026-05-30 06:15:00
UMK002919,STABIL,554000,3,2026-05-30 02:16:00
UMK002920,STABIL,423000,5,2026-05-30 01:03:00
UMK002921,STABIL,82000,5,2026-05-30 04:18:00
UMK002922,NAIK,328000,6,2026-05-30 03:55:00
UMK002923,STABIL,703000,4,2026-05-30 01:06:00
UMK002924,STABIL,490000,2,2026-05-30 06:19:00
UMK002925,NAIK,353000,7,2026-05-30 05:56:00
UMK002926,EKSPANSI,332000,2,2026-05-30 01:14:00
UMK002927,NAIK,466000,2,2026-05-30 07:30:00
UMK002928,STABIL,1363000,6,2026-05-30 04:36:00
UMK002929,STABIL,295000,6,2026-05-30 02:41:00
UMK002930,NAIK,412000,4,2026-05-30 02:48:00
UMK002931,STABIL,132000,2,2026-05-30 01:36:00
UMK002932,STABIL,467000,5,2026-05-30 08:16:00
UMK002933,STABIL,105000,5,2026-05-30 08:06:00
UMK002934,STABIL,458000,4,2026-05-30 08:49:00
UMK002935,NAIK,323000,3,2026-05-30 05:43:00
UMK002936,STABIL,228000,5,2026-05-30 06:49:00
UMK002937,STABIL,705000,6,2026-05-30 02:10:00
UMK002938,NAIK,426000,3,2026-05-30 03:31:00
UMK002939,EKSPANSI,171000,6,2026-05-30 06:40:00
UMK002940,STABIL,309000,5,2026-05-30 07:19:00
UMK002941,TURUN,209843,3,2026-05-30 03:00:00
