lokasi_id,provinsi,kabupaten_kota,kecamatan,kelurahan,kode_pos,alamat_detail,latitude,longitude,created_at,updated_at
LOK000445,Jawa Timur,Madiun,Taman,Kejuron,63139,Jl. Brigjen Katamso Gang Werkudara No. 230,-7.664494,111.511328,2025-08-23 14:53:06,2025-10-02 14:53:06
LOK000446,Jawa Tengah,Semarang,Tembalang,Sendangmulyo,50275,"Sentra UMKM Klewer, Kios C87",-7.058184,110.455639,2025-10-19 00:51:15,2025-11-15 00:51:15
LOK000447,Jawa Tengah,Sukoharjo,Grogol,Langenharjo,57552,Kompleks Ruko Solo Baru Blok D No. 207,-7.580674,110.832913,2026-02-23 01:32:07,2026-03-12 01:32:07
LOK000448,Jawa Tengah,Banyumas,Purwokerto Timur,Arcawinangun,53116,"Sentra UMKM Beringharjo, Kios H96",-7.400409,109.239628,2025-01-26 16:45:18,2025-02-26 16:45:18
LOK000449,Jawa Tengah,Karanganyar,Colomadu,Bolon,57177,Jl. Ir. Soekarno Kav. 38 Blok F,-7.511354,110.761812,2024-06-08 18:37:49,2024-07-22 18:37:49
LOK000450,Jawa Tengah,Sukoharjo,Kartasura,Ngadirejo,57169,"Jl. Raya Kartasura KM 11.6, RT 13/RW 11",-7.557175,110.748258,2026-04-07 21:52:39,2026-04-18 21:52:39
LOK000451,Jawa Timur,Surabaya,Wonokromo,Darmo,60241,Jl. Diponegoro Gang Cempaka No. 53,-7.271193,112.731329,2024-11-07 00:50:48,2024-12-14 00:50:48
LOK000452,Jawa Barat,Bandung,Coblong,Dago,40135,Jl. Raden Saleh No. 131 RT 11/RW 04,-6.872208,107.635166,2024-11-10 16:01:35,2025-01-05 16:01:35
LOK000453,Jawa Tengah,Surakarta,Laweyan,Kerten,57146,Pasar Klewer Los D-74,-7.568990,110.797603,2025-10-05 10:45:18,2025-11-12 10:45:18
LOK000454,Jawa Tengah,Semarang,Tembalang,Tembalang,50275,Jl. Ki Hajar Dewantara No. 236 RT 03/RW 06,-7.034561,110.450597,2025-09-21 06:58:27,2025-10-28 06:58:27
LOK000455,Jawa Tengah,Surakarta,Laweyan,Pajang,57146,Kompleks Ruko Niaga Kartasura Blok H No. 205,-7.560164,110.792297,2025-05-20 11:34:25,2025-06-16 11:34:25
LOK000456,Jawa Tengah,Surakarta,Laweyan,Sondakan,57146,Jl. KH Ahmad Dahlan Kav. 157 Blok H,-7.573916,110.792046,2024-10-30 00:36:43,2024-11-17 00:36:43
LOK000457,Jawa Tengah,Sukoharjo,Grogol,Madegondo,57552,Kompleks Ruko Niaga Kartasura Blok A No. 211,-7.614418,110.800111,2025-07-22 02:08:44,2025-08-19 02:08:44
LOK000458,Jawa Tengah,Boyolali,Boyolali,Pulisen,57316,Jl. Lingkar Utara Gang Sawo No. 214,-7.513262,110.584221,2025-01-10 02:17:07,2025-02-26 02:17:07
LOK000459,Jawa Timur,Malang,Lowokwaru,Tulusrejo,65141,Jl. Mangga Gang Pandan No. 19,-7.943868,112.618227,2025-07-18 22:19:49,2025-08-21 22:19:49
LOK000460,Jawa Timur,Malang,Lowokwaru,Tulusrejo,65141,"Sentra UMKM Klewer, Kios C130",-7.955632,112.605174,2025-02-04 13:17:02,2025-03-24 13:17:02
LOK000461,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,Jl. Melati Kav. 15 Blok F,-7.558084,110.781128,2024-09-07 13:41:20,2024-10-17 13:41:20
LOK000462,Jawa Tengah,Surakarta,Laweyan,Pajang,57146,Jl. M.H. Thamrin Gang Mawar No. 107,-7.570091,110.786094,2025-06-01 08:00:37,2025-07-20 08:00:37
LOK000463,Jawa Timur,Surabaya,Wonokromo,Jagir,60241,"Jl. Kyai Mojo KM 1.0, RT 09/RW 09",-7.306025,112.758713,2024-05-14 04:08:57,2024-06-10 04:08:57
LOK000464,Jawa Tengah,Semarang,Banyumanik,Padangsari,50263,Jl. Raya Solo-Jogja Gang Kenanga No. 107,-7.074367,110.440022,2025-07-13 02:54:31,2025-09-01 02:54:31
LOK000465,Jawa Barat,Bekasi,Bekasi Selatan,Pekayon Jaya,17148,Jl. Adi Sumarmo No. 56 RT 02/RW 08,-6.217345,106.986816,2025-12-31 19:29:38,2026-02-07 19:29:38
LOK000466,DI Yogyakarta,Sleman,Depok,Caturtunggal,55281,Jl. Ki Hajar Dewantara No. 43 RT 04/RW 11,-7.759367,110.395112,2024-03-25 19:38:31,2024-05-04 19:38:31
LOK000467,Jawa Timur,Sidoarjo,Waru,Tropodo,61256,Pasar Beringharjo Los B-3,-7.335388,112.762903,2025-10-30 20:18:24,2025-12-27 20:18:24
LOK000468,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,Pasar Tembalang Los A-192,-7.568334,110.760328,2025-01-22 09:04:12,2025-01-28 09:04:12
LOK000469,Jawa Tengah,Klaten,Klaten Tengah,Tonggalan,57414,Jl. Gatot Subroto Gang Cempaka No. 117,-7.689601,110.596031,2025-03-29 17:51:17,2025-04-07 17:51:17
LOK000470,Jawa Timur,Malang,Lowokwaru,Mojolangu,65141,Kompleks Ruko Mutiara Blok D No. 220,-7.953896,112.621919,2026-03-24 19:10:57,2026-04-28 19:10:57
LOK000471,DI Yogyakarta,Bantul,Banguntapan,Potorono,55198,Jl. Raden Saleh No. 51 RT 14/RW 08,-7.829547,110.426412,2024-02-03 18:39:47,2024-03-16 18:39:47
LOK000472,Jawa Tengah,Sukoharjo,Kartasura,Ngadirejo,57169,Pasar Gede Los H-38,-7.545792,110.774038,2025-08-14 05:15:59,2025-10-08 05:15:59
LOK000473,Jawa Tengah,Boyolali,Boyolali,Banaran,57316,"Sentra UMKM Tembalang, Kios F42",-7.518944,110.578103,2024-04-09 19:15:41,2024-05-20 19:15:41
LOK000474,DI Yogyakarta,Sleman,Depok,Maguwoharjo,55281,Kompleks Ruko Sumber Rejeki Blok C No. 140,-7.776889,110.374199,2024-12-19 03:33:22,2025-01-07 03:33:22
LOK000475,Jawa Tengah,Surakarta,Laweyan,Kerten,57146,Pasar Gede Los A-234,-7.568169,110.781487,2025-03-24 13:09:38,2025-03-25 13:09:38
LOK000476,Jawa Tengah,Semarang,Banyumanik,Ngesrep,50263,Pasar Nusukan Los E-53,-7.053062,110.410513,2025-08-04 22:00:33,2025-09-19 22:00:33
LOK000477,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,Jl. KH Hasyim Asy'ari No. 115 RT 05/RW 11,-7.540962,110.795603,2025-12-06 07:09:33,2026-01-17 07:09:33
LOK000478,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,Pasar Grogol Los D-124,-7.533835,110.795203,2025-02-20 18:30:41,2025-03-17 18:30:41
LOK000479,Jawa Tengah,Sukoharjo,Kartasura,Gonilan,57169,"Sentra UMKM Nusukan, Kios A80",-7.554626,110.782049,2025-10-23 15:33:53,2025-12-10 15:33:53
LOK000480,Jawa Tengah,Sukoharjo,Kartasura,Ngadirejo,57169,Jl. Raya Kartasura Gang Cempaka No. 9,-7.547772,110.753216,2025-05-25 16:50:39,2025-05-25 16:50:39
LOK000481,Jawa Barat,Bogor,Tanah Sareal,Kayumanis,16161,"Sentra UMKM Grogol, Kios D52",-6.540383,106.809700,2024-08-20 03:41:38,2024-09-10 03:41:38
LOK000482,Jawa Tengah,Semarang,Tembalang,Sendangmulyo,50275,Jl. KH Ahmad Dahlan Kav. 155 Blok B,-7.066433,110.440198,2024-05-27 07:59:29,2024-07-23 07:59:29
LOK000483,Jawa Tengah,Sukoharjo,Grogol,Madegondo,57552,Jl. Adi Sumarmo Kav. 182 Blok C,-7.608689,110.814678,2024-12-25 19:28:50,2025-02-05 19:28:50
LOK000484,Jawa Tengah,Surakarta,Laweyan,Kerten,57146,Kompleks Ruko Mutiara Blok G No. 163,-7.566217,110.805888,2024-07-10 15:25:17,2024-08-01 15:25:17
LOK000485,Jawa Tengah,Salatiga,Sidorejo,Salatiga,50714,"Jl. Kenanga KM 6.6, RT 07/RW 08",-7.343216,110.484896,2026-03-31 07:45:52,2026-04-02 07:45:52
LOK000486,DI Yogyakarta,Sleman,Depok,Condongcatur,55281,"Jl. Letjen Suprapto KM 18.0, RT 04/RW 10",-7.751595,110.392814,2025-01-22 10:47:27,2025-01-27 10:47:27
LOK000487,Jawa Tengah,Sukoharjo,Kartasura,Ngadirejo,57169,Pasar Beringharjo Los A-91,-7.578580,110.751121,2025-01-27 06:35:13,2025-02-09 06:35:13
LOK000488,Jawa Tengah,Surakarta,Laweyan,Kerten,57146,"Jl. Wijaya Kusuma KM 18.6, RT 08/RW 06",-7.568924,110.796070,2024-07-31 11:58:46,2024-08-15 11:58:46
LOK000489,Jawa Tengah,Magelang,Magelang Tengah,Gelangan,56122,"Jl. Raya Solo-Jogja KM 2.7, RT 11/RW 12",-7.445866,110.211203,2025-07-19 20:36:58,2025-07-21 20:36:58
LOK000490,Sulawesi Selatan,Makassar,Panakkukang,Karuwisi,90231,"Jl. M.H. Thamrin KM 8.3, RT 01/RW 08",-5.164750,119.447235,2024-02-11 19:40:06,2024-03-13 19:40:06
LOK000491,Jawa Tengah,Surakarta,Laweyan,Pajang,57146,Jl. Cendana Kav. 27 Blok E,-7.561447,110.784194,2025-12-04 21:00:04,2025-12-09 21:00:04
LOK000492,Jawa Tengah,Sukoharjo,Grogol,Langenharjo,57552,"Jl. Ir. Soekarno KM 11.9, RT 07/RW 08",-7.591533,110.799619,2024-09-29 12:13:27,2024-10-24 12:13:27
LOK000493,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,Jl. Tentara Pelajar Gang Anggrek No. 77,-7.534422,110.777498,2025-01-12 22:01:50,2025-01-17 22:01:50
LOK000494,Jawa Tengah,Surakarta,Laweyan,Pajang,57146,"Sentra UMKM Gede, Kios C170",-7.541984,110.804692,2024-04-08 16:58:26,2024-06-04 16:58:26
LOK000495,Sulawesi Selatan,Makassar,Panakkukang,Pandang,90231,Kompleks Ruko Sumber Rejeki Blok B No. 58,-5.147470,119.459074,2025-11-28 02:01:18,2026-01-15 02:01:18
LOK000496,DKI Jakarta,Jakarta Selatan,Kebayoran Baru,Gandaria Utara,12190,"Jl. KH Ahmad Dahlan KM 1.4, RT 10/RW 04",-6.208315,106.782427,2024-02-23 18:38:46,2024-02-23 18:38:46
LOK000497,DI Yogyakarta,Sleman,Depok,Caturtunggal,55281,"Sentra UMKM Colomadu, Kios C132",-7.766896,110.361801,2025-10-29 04:19:52,2025-11-29 04:19:52
LOK000498,Jawa Tengah,Surakarta,Laweyan,Sondakan,57146,"Sentra UMKM Beringharjo, Kios F80",-7.554554,110.771101,2025-12-13 08:15:07,2025-12-26 08:15:07
LOK000499,Jawa Tengah,Surakarta,Banjarsari,Nusukan,57135,Jl. Diponegoro No. 237 RT 05/RW 09,-7.555462,110.813255,2024-10-04 19:35:28,2024-10-29 19:35:28
LOK000500,Jawa Tengah,Surakarta,Laweyan,Pajang,57146,Jl. Raden Saleh Kav. 225 Blok E,-7.566320,110.771777,2025-02-28 07:43:51,2025-03-16 07:43:51
LOK000501,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,"Jl. Dr. Rajiman KM 8.0, RT 06/RW 05",-7.574293,110.780964,2024-02-09 23:19:44,2024-02-27 23:19:44
LOK000502,Jawa Timur,Sidoarjo,Waru,Pepelegi,61256,Kompleks Ruko Cemara Blok G No. 204,-7.346836,112.770487,2025-06-09 21:11:18,2025-07-28 21:11:18
LOK000503,Jawa Tengah,Surakarta,Banjarsari,Gilingan,57135,"Jl. Jambu KM 17.4, RT 01/RW 06",-7.557954,110.797293,2024-11-06 15:36:59,2024-12-02 15:36:59
LOK000504,Jawa Tengah,Klaten,Klaten Tengah,Tonggalan,57414,"Sentra UMKM Nusukan, Kios A216",-7.727070,110.610647,2026-03-10 12:46:24,2026-03-31 12:46:24
LOK000505,Jawa Tengah,Boyolali,Boyolali,Siswodipuran,57316,"Jl. Kapten Mulyadi KM 16.9, RT 05/RW 03",-7.553761,110.572252,2024-10-16 06:04:37,2024-11-28 06:04:37
LOK000506,Jawa Tengah,Sukoharjo,Kartasura,Ngadirejo,57169,"Jl. Adi Sumarmo KM 9.1, RT 11/RW 02",-7.539292,110.755400,2024-03-09 20:30:12,2024-05-01 20:30:12
LOK000507,Jawa Tengah,Semarang,Tembalang,Kedungmundu,50275,Jl. Mangga Kav. 159 Blok G,-7.058692,110.461552,2024-04-25 06:27:52,2024-05-10 06:27:52
LOK000508,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,Jl. M.H. Thamrin Gang Pandan No. 118,-7.540229,110.754170,2024-02-10 17:11:11,2024-03-31 17:11:11
LOK000509,DI Yogyakarta,Bantul,Banguntapan,Jambidan,55198,Jl. Cemara Gang Kenanga No. 128,-7.816323,110.446366,2024-03-27 10:24:29,2024-05-21 10:24:29
LOK000510,Jawa Timur,Malang,Lowokwaru,Mojolangu,65141,Kompleks Ruko Mutiara Blok H No. 39,-7.949897,112.615026,2025-08-14 02:28:43,2025-09-16 02:28:43
LOK000511,Jawa Tengah,Surakarta,Banjarsari,Gilingan,57135,Jl. Wijaya Kusuma Kav. 152 Blok B,-7.567200,110.829231,2025-03-29 18:38:26,2025-05-28 18:38:26
LOK000512,Jawa Tengah,Surakarta,Laweyan,Pajang,57146,Jl. KH Hasyim Asy'ari No. 204 RT 08/RW 06,-7.584141,110.803159,2024-11-12 01:30:36,2024-12-06 01:30:36
LOK000513,Jawa Timur,Surabaya,Wonokromo,Darmo,60241,"Sentra UMKM Colomadu, Kios H44",-7.278036,112.729461,2025-01-02 15:04:30,2025-01-09 15:04:30
LOK000514,Jawa Timur,Madiun,Taman,Kejuron,63139,"Sentra UMKM Beringharjo, Kios D171",-7.651915,111.546640,2024-07-09 05:40:11,2024-07-26 05:40:11
LOK000515,Jawa Tengah,Surakarta,Laweyan,Pajang,57146,Jl. Pasar Kliwon Kav. 177 Blok D,-7.550757,110.777973,2024-01-12 03:35:05,2024-02-07 03:35:05
LOK000516,Jawa Tengah,Karanganyar,Colomadu,Malangjiwan,57177,Jl. Anggrek Gang Melati No. 169,-7.543142,110.752367,2026-02-22 03:40:40,2026-02-22 03:40:40
LOK000517,Jawa Tengah,Semarang,Tembalang,Tembalang,50275,Pasar Pucangsawit Los H-156,-7.076330,110.434405,2024-08-31 03:31:57,2024-09-16 03:31:57
LOK000518,Jawa Tengah,Banyumas,Purwokerto Timur,Kranji,53116,Jl. Ahmad Yani Kav. 34 Blok A,-7.426857,109.220150,2026-03-27 14:40:00,2026-04-01 14:40:00
LOK000519,Jawa Tengah,Sukoharjo,Grogol,Madegondo,57552,Jl. Adi Sucipto Kav. 61 Blok A,-7.621105,110.824426,2024-09-14 13:37:21,2024-10-03 13:37:21
LOK000520,Jawa Tengah,Surakarta,Banjarsari,Kadipiro,57135,"Sentra UMKM Colomadu, Kios F105",-7.552943,110.837208,2025-06-20 11:07:26,2025-07-03 11:07:26
LOK000521,DI Yogyakarta,Bantul,Banguntapan,Banguntapan,55198,Jl. Cendana Gang Sawo No. 62,-7.827711,110.435090,2024-04-24 01:02:15,2024-06-04 01:02:15
LOK000522,Jawa Tengah,Surakarta,Laweyan,Sondakan,57146,Jl. Pandanaran Kav. 5 Blok D,-7.556938,110.799646,2024-12-09 13:28:28,2025-01-26 13:28:28
LOK000523,Sumatera Selatan,Palembang,Ilir Timur II,2 Ilir,30118,"Sentra UMKM Beringharjo, Kios H197",-2.956724,104.750917,2024-03-09 18:02:39,2024-03-20 18:02:39
LOK000524,Jawa Tengah,Surakarta,Laweyan,Sondakan,57146,Kompleks Ruko Mutiara Blok H No. 77,-7.558194,110.775020,2024-07-03 15:31:37,2024-08-03 15:31:37
LOK000525,Jawa Tengah,Surakarta,Laweyan,Pajang,57146,Jl. Diponegoro Gang Cempaka No. 107,-7.559135,110.769194,2026-03-29 03:23:40,2026-05-28 03:23:40
LOK000526,Jawa Tengah,Surakarta,Laweyan,Pajang,57146,Jl. Anggrek No. 207 RT 12/RW 11,-7.573817,110.766290,2024-07-07 19:35:29,2024-08-11 19:35:29
LOK000527,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,"Sentra UMKM Beringharjo, Kios C220",-7.574150,110.753391,2025-05-18 14:21:25,2025-07-11 14:21:25
LOK000528,Jawa Tengah,Sukoharjo,Kartasura,Ngadirejo,57169,Jl. KH Hasyim Asy'ari Kav. 14 Blok E,-7.570682,110.789108,2024-02-07 11:09:00,2024-03-05 11:09:00
LOK000529,Jawa Timur,Sidoarjo,Waru,Tropodo,61256,"Sentra UMKM Grogol, Kios A177",-7.372972,112.738261,2025-06-28 16:46:32,2025-08-17 16:46:32
LOK000530,Jawa Timur,Malang,Lowokwaru,Dinoyo,65141,Jl. Wijaya Kusuma No. 225 RT 07/RW 01,-7.964474,112.603571,2024-11-30 23:11:11,2024-12-14 23:11:11
LOK000531,Jawa Tengah,Sukoharjo,Kartasura,Gonilan,57169,Kompleks Ruko Sumber Rejeki Blok H No. 61,-7.561791,110.795621,2024-03-18 15:05:25,2024-04-04 15:05:25
LOK000532,Jawa Tengah,Boyolali,Boyolali,Siswodipuran,57316,Pasar Colomadu Los A-183,-7.553502,110.605720,2025-05-05 02:53:34,2025-06-12 02:53:34
LOK000533,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,Jl. Pasar Kliwon Gang Srikandi No. 237,-7.558624,110.793502,2024-03-09 18:13:23,2024-05-04 18:13:23
LOK000534,Jawa Tengah,Surakarta,Laweyan,Sondakan,57146,Jl. Pandanaran Gang Sawo No. 75,-7.555188,110.785127,2025-06-18 21:02:17,2025-07-15 21:02:17
LOK000535,Jawa Tengah,Semarang,Tembalang,Sendangmulyo,50275,"Sentra UMKM Beringharjo, Kios F176",-7.074697,110.431675,2024-06-24 04:06:30,2024-08-14 04:06:30
LOK000536,Jawa Tengah,Karanganyar,Colomadu,Malangjiwan,57177,"Sentra UMKM Colomadu, Kios G35",-7.520836,110.753921,2024-10-23 15:26:01,2024-11-18 15:26:01
LOK000537,Jawa Tengah,Sukoharjo,Kartasura,Ngadirejo,57169,Jl. KH Ahmad Dahlan No. 126 RT 04/RW 08,-7.569681,110.777406,2026-02-01 09:34:22,2026-03-15 09:34:22
LOK000538,DKI Jakarta,Jakarta Selatan,Kebayoran Baru,Melawai,12190,Jl. Pemuda Gang Mawar No. 103,-6.233043,106.779440,2025-02-05 14:59:32,2025-03-05 14:59:32
LOK000539,Jawa Tengah,Surakarta,Laweyan,Sondakan,57146,Jl. S. Parman Kav. 196 Blok G,-7.581592,110.813218,2025-04-28 19:22:25,2025-06-25 19:22:25
LOK000540,Jawa Tengah,Surakarta,Laweyan,Sondakan,57146,Jl. Flamboyan No. 94 RT 14/RW 03,-7.552171,110.793465,2024-07-14 15:40:30,2024-08-25 15:40:30
LOK000541,Jawa Timur,Madiun,Taman,Kejuron,63139,Jl. Raya Kartasura Gang Anggrek No. 76,-7.635164,111.532437,2024-07-27 14:04:46,2024-07-28 14:04:46
LOK000542,Jawa Tengah,Sukoharjo,Grogol,Langenharjo,57552,Kompleks Ruko Cemara Blok A No. 130,-7.581909,110.792029,2024-11-17 18:47:46,2024-12-22 18:47:46
LOK000543,DKI Jakarta,Jakarta Selatan,Kebayoran Baru,Senayan,12190,Jl. Kartini No. 28 RT 09/RW 06,-6.207957,106.778331,2026-04-07 12:34:37,2026-05-05 12:34:37
LOK000544,Jawa Timur,Malang,Lowokwaru,Dinoyo,65141,Jl. Slamet Riyadi Kav. 144 Blok G,-7.921730,112.600496,2026-04-02 19:33:45,2026-04-02 19:33:45
LOK000545,Jawa Tengah,Boyolali,Boyolali,Siswodipuran,57316,Pasar Gede Los A-103,-7.543708,110.596952,2024-10-12 10:08:58,2024-10-20 10:08:58
LOK000546,Jawa Timur,Surabaya,Wonokromo,Sawunggaling,60241,Jl. Imam Bonjol Kav. 15 Blok D,-7.285462,112.744510,2025-05-06 08:06:58,2025-06-24 08:06:58
LOK000547,Jawa Tengah,Karanganyar,Colomadu,Malangjiwan,57177,Jl. Lingkar Utara Kav. 231 Blok G,-7.532526,110.780874,2024-06-05 17:33:36,2024-07-14 17:33:36
LOK000548,Jawa Tengah,Karanganyar,Colomadu,Gajahan,57177,Jl. Pasar Kliwon Gang Pandan No. 71,-7.510998,110.779062,2025-01-17 11:53:58,2025-02-13 11:53:58
LOK000549,Jawa Tengah,Surakarta,Banjarsari,Kadipiro,57135,"Sentra UMKM Kartasura, Kios C79",-7.572141,110.808875,2024-12-07 15:54:28,2025-01-22 15:54:28
LOK000550,Jawa Tengah,Semarang,Banyumanik,Padangsari,50263,"Jl. Flamboyan KM 10.7, RT 11/RW 02",-7.068984,110.432291,2026-04-01 23:23:44,2026-04-14 23:23:44
LOK000551,Bali,Denpasar,Denpasar Selatan,Renon,80227,Jl. Kyai Mojo Kav. 232 Blok F,-8.688154,115.243675,2024-03-18 07:08:27,2024-05-12 07:08:27
LOK000552,Jawa Tengah,Klaten,Klaten Tengah,Tonggalan,57414,Jl. Kaliurang Kav. 79 Blok D,-7.699148,110.627865,2026-05-17 00:27:45,2026-07-06 00:27:45
LOK000553,Jawa Tengah,Surakarta,Banjarsari,Nusukan,57135,Jl. Pangeran Diponegoro Gang Pandan No. 8,-7.548517,110.813619,2024-12-03 01:08:49,2024-12-27 01:08:49
LOK000554,Jawa Tengah,Surakarta,Laweyan,Kerten,57146,"Sentra UMKM Colomadu, Kios E207",-7.573856,110.787290,2025-05-17 08:36:37,2025-05-17 08:36:37
LOK000555,Jawa Tengah,Karanganyar,Colomadu,Malangjiwan,57177,"Sentra UMKM Pucangsawit, Kios E217",-7.514864,110.769688,2024-07-11 06:59:09,2024-08-17 06:59:09
LOK000556,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,"Jl. Pemuda KM 10.2, RT 10/RW 09",-7.533054,110.791651,2025-03-02 22:16:56,2025-04-29 22:16:56
LOK000557,Jawa Tengah,Boyolali,Boyolali,Banaran,57316,"Jl. Sultan Agung KM 11.5, RT 01/RW 03",-7.537679,110.607282,2025-04-17 21:06:00,2025-06-09 21:06:00
LOK000558,DI Yogyakarta,Bantul,Banguntapan,Potorono,55198,"Sentra UMKM Tembalang, Kios A35",-7.825099,110.412891,2024-03-11 10:34:17,2024-04-12 10:34:17
LOK000559,Jawa Tengah,Sukoharjo,Grogol,Telukan,57552,Kompleks Ruko Cemara Blok A No. 51,-7.588581,110.803430,2025-04-23 23:48:57,2025-05-27 23:48:57
LOK000560,Jawa Tengah,Semarang,Banyumanik,Srondol Wetan,50263,Jl. Raden Saleh Gang Cempaka No. 171,-7.071934,110.393329,2025-01-03 04:03:07,2025-02-22 04:03:07
LOK000561,Jawa Tengah,Surakarta,Laweyan,Pajang,57146,Pasar Tembalang Los A-100,-7.589564,110.813518,2025-11-16 23:55:06,2025-12-08 23:55:06
LOK000562,Jawa Barat,Bogor,Tanah Sareal,Kayumanis,16161,Kompleks Ruko Niaga Kartasura Blok B No. 153,-6.546714,106.804362,2025-10-26 15:47:40,2025-11-27 15:47:40
LOK000563,Jawa Tengah,Surakarta,Laweyan,Sondakan,57146,Kompleks Ruko Griya Usaha Blok B No. 106,-7.586935,110.796781,2024-04-29 15:24:40,2024-05-29 15:24:40
LOK000564,Jawa Timur,Sidoarjo,Waru,Pepelegi,61256,Jl. Ahmad Yani No. 102 RT 01/RW 09,-7.338668,112.729697,2025-10-14 21:39:42,2025-11-05 21:39:42
LOK000565,DI Yogyakarta,Sleman,Depok,Caturtunggal,55281,Jl. Kaliurang Gang Arjuna No. 35,-7.764009,110.388123,2025-03-20 05:47:54,2025-04-15 05:47:54
LOK000566,Jawa Barat,Bogor,Tanah Sareal,Kedungbadak,16161,"Jl. KH Ahmad Dahlan KM 18.7, RT 12/RW 05",-6.579838,106.812122,2024-01-29 16:29:42,2024-02-12 16:29:42
LOK000567,Jawa Tengah,Surakarta,Laweyan,Sondakan,57146,Pasar Nusukan Los G-227,-7.581873,110.803850,2024-02-28 17:04:25,2024-04-25 17:04:25
LOK000568,Jawa Tengah,Klaten,Klaten Tengah,Bareng,57414,Jl. Kaliurang No. 184 RT 10/RW 04,-7.680870,110.590677,2026-03-29 23:42:25,2026-05-06 23:42:25
LOK000569,Jawa Tengah,Karanganyar,Colomadu,Bolon,57177,Jl. Lingkar Utara No. 168 RT 14/RW 01,-7.550620,110.745359,2025-02-20 05:19:07,2025-03-26 05:19:07
LOK000570,Jawa Barat,Bekasi,Bekasi Selatan,Pekayon Jaya,17148,Jl. Pasar Kliwon Gang Cempaka No. 3,-6.241445,106.982749,2025-11-28 11:50:56,2025-12-17 11:50:56
LOK000571,Jawa Tengah,Sukoharjo,Grogol,Langenharjo,57552,Jl. Lingkar Utara Gang Melati No. 151,-7.592920,110.830860,2025-08-19 01:16:02,2025-09-18 01:16:02
LOK000572,Jawa Tengah,Surakarta,Banjarsari,Nusukan,57135,Jl. Veteran Kav. 143 Blok B,-7.539047,110.845441,2026-01-09 02:24:22,2026-01-31 02:24:22
LOK000573,Jawa Tengah,Sukoharjo,Grogol,Langenharjo,57552,"Jl. Adi Sumarmo KM 8.9, RT 04/RW 12",-7.610344,110.802801,2025-09-10 10:59:43,2025-09-18 10:59:43
LOK000574,DI Yogyakarta,Yogyakarta,Umbulharjo,Tahunan,55164,Jl. Tanjung No. 138 RT 14/RW 05,-7.821352,110.373587,2026-03-31 04:11:57,2026-05-29 04:11:57
LOK000575,Jawa Tengah,Surakarta,Laweyan,Pajang,57146,Jl. Cendana Gang Anggrek No. 165,-7.588107,110.765381,2025-03-23 18:45:34,2025-04-14 18:45:34
LOK000576,Jawa Tengah,Surakarta,Banjarsari,Kadipiro,57135,Jl. Kaliurang Kav. 87 Blok E,-7.561888,110.802877,2025-11-06 15:17:45,2025-11-25 15:17:45
LOK000577,Sumatera Utara,Medan,Medan Kota,Siti Rejo,20216,Jl. Adi Sumarmo Gang Arjuna No. 199,3.575964,98.656161,2024-01-15 20:14:31,2024-02-11 20:14:31
LOK000578,Jawa Tengah,Surakarta,Banjarsari,Nusukan,57135,"Sentra UMKM Beringharjo, Kios F182",-7.555826,110.797375,2025-12-18 14:57:39,2026-01-03 14:57:39
LOK000579,Jawa Tengah,Sukoharjo,Kartasura,Ngadirejo,57169,"Jl. Slamet Riyadi KM 8.3, RT 10/RW 07",-7.541037,110.753678,2024-12-22 03:51:57,2025-02-16 03:51:57
LOK000580,DI Yogyakarta,Sleman,Depok,Maguwoharjo,55281,Pasar Tembalang Los H-76,-7.755108,110.370439,2025-06-30 15:44:09,2025-07-16 15:44:09
LOK000581,Jawa Tengah,Surakarta,Laweyan,Pajang,57146,Pasar Grogol Los B-185,-7.580978,110.780779,2026-05-22 05:04:49,2026-06-28 05:04:49
LOK000582,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,Jl. Imam Bonjol Gang Pandan No. 7,-7.541272,110.755499,2025-05-10 16:02:15,2025-06-27 16:02:15
LOK000583,DI Yogyakarta,Yogyakarta,Umbulharjo,Warungboto,55164,Jl. Setiabudi No. 140 RT 12/RW 02,-7.828967,110.394474,2024-01-06 18:34:31,2024-02-21 18:34:31
LOK000584,Jawa Tengah,Sukoharjo,Kartasura,Gonilan,57169,Kompleks Ruko Sumber Rejeki Blok F No. 10,-7.557834,110.786651,2025-10-17 08:10:21,2025-12-08 08:10:21
LOK000585,Jawa Barat,Bandung,Coblong,Sekeloa,40135,Jl. Kapten Mulyadi No. 48 RT 08/RW 11,-6.897840,107.622126,2025-02-11 10:51:04,2025-04-01 10:51:04
LOK000586,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,Jl. Nangka Kav. 25 Blok B,-7.552752,110.755203,2026-03-16 12:29:51,2026-04-20 12:29:51
